Time      ECG     TEB
0.465     331     10.1692
0.47     404     10.2026
0.475     410     10.1661
0.48     324     10.1515
0.485     340     10.1849
0.49     400     10.178
0.495     404     10.2042
0.5     322     10.1849
0.505     335     10.1801
0.51     408     10.1888
0.515     411     10.1605
0.52     332     10.1907
0.525     334     10.1764
0.53     404     10.1867
0.535     396     10.1851
0.54     319     10.1711
0.545     336     10.1552
0.55     411     10.1883
0.555     392     10.1237
0.56     320     10.1341
0.565     327     10.1361
0.57     411     10.1642
0.575     391     10.1076
0.58     325     10.1446
0.585     336     10.1399
0.59     416     10.1118
0.595     396     10.1661
0.6     320     10.1414
0.605     344     10.1224
0.61     415     10.1552
0.615     410     10.1308
0.62     322     10.1587
0.625     331     10.1324
0.63     416     10.1068
0.635     410     10.1121
0.64     320     10.0766
0.645     343     10.1137
0.65     409     10.1065
0.655     402     10.0798
0.66     327     10.1377
0.665     350     10.1341
0.67     424     10.1203
0.675     411     10.1396
0.68     325     10.1062
0.685     347     10.1129
0.69     431     10.1084
0.695     416     10.1255
0.7     335     10.1327
0.705     359     10.1412
0.71     443     10.0978
0.715     423     10.1081
0.72     348     10.1224
0.725     375     10.0628
0.73     454     10.1099
0.735     428     10.1012
0.74     351     10.0906
0.745     371     10.1106
0.75     451     10.1237
0.755     436     10.1015
0.76     342     10.0978
0.765     364     10.1152
0.77     447     10.056
0.775     423     10.0853
0.78     336     10.0925
0.785     359     10.0922
0.79     432     10.1121
0.795     412     10.0996
0.8     336     10.0772
0.805     359     10.1044
0.81     434     10.1168
0.815     412     10.0835
0.82     332     10.0906
0.825     353     10.1084
0.83     429     10.1121
0.835     404     10.1009
0.84     336     10.0822
0.845     368     10.1118
0.85     424     10.089
0.855     408     10.0981
0.86     332     10.1156
0.865     383     10.1171
0.87     504     10.0887
0.875     480     10.0853
0.88     449     10.1134
0.885     532     10.1131
0.89     544     10.0978
0.895     464     10.094
0.9     347     10.1137
0.905     352     10.0978
0.91     416     10.1068
0.915     412     10.114
0.92     350     10.0869
0.925     384     10.1247
0.93     452     10.0993
0.935     415     10.1087
0.94     338     10.1087
0.945     364     10.0943
0.95     452     10.089
0.955     416     10.1015
0.96     343     10.0766
0.965     380     10.119
0.97     448     10.0869
0.975     409     10.0906
0.98     341     10.0943
0.985     376     10.0734
0.99     438     10.0694
0.995     420     10.0404
1     343     10.094
1.005     371     10.1015
1.01     456     10.0819
1.015     420     10.1012
1.02     340     10.0488
1.025     376     10.0716
1.03     447     10.0928
1.035     424     10.0651
1.04     339     10.0806
1.045     382     10.1046
1.05     455     10.0625
1.055     424     10.0716
1.06     346     10.0731
1.065     376     10.0507
1.07     468     10.0713
1.075     426     10.0681
1.08     349     10.075
1.085     375     10.0173
1.09     455     10.0404
1.095     416     10.0173
1.1     352     10.0454
1.105     381     10.0563
1.11     455     10.0472
1.115     432     10.0856
1.12     355     10.0242
1.125     399     10.0295
1.13     470     10.0488
1.135     426     10.0613
1.14     360     10.0491
1.145     395     10.0507
1.15     480     10.0928
1.155     448     10.067
1.16     382     10.0313
1.165     420     10.0906
1.17     483     10.0647
1.175     452     10.0419
1.18     382     10.0681
1.185     416     10.0557
1.19     487     10.0772
1.195     440     10.0332
1.2     367     10.0583
1.205     404     10.0526
1.21     467     10.0504
1.215     431     10.0485
1.22     360     10.0488
1.225     393     10.0139
1.23     463     10.0875
1.235     416     10.0488
1.24     356     10.0366
1.245     402     10.0734
1.25     464     10.0557
1.255     420     10.022
1.26     351     10.0625
1.265     392     10.026
1.27     468     10.0598
1.275     424     10.0557
1.28     346     10.0641
1.285     391     10.0401
1.29     472     10.0438
1.295     410     10.0685
1.3     351     10.0101
1.305     388     10.0526
1.31     468     10.0928
1.315     420     10.0192
1.32     347     10.0366
1.325     405     10.0613
1.33     471     10.037
1.335     421     10.0557
1.34     356     10.0697
1.345     392     10.0454
1.35     464     10.0647
1.355     420     10.0154
1.36     359     10.0154
1.365     399     10.0583
1.37     471     10.0837
1.375     436     10.0454
1.38     366     10.0469
1.385     418     10.0872
1.39     498     10.0298
1.395     436     10.0663
1.4     374     10.0336
1.405     431     10.0859
1.41     495     10.061
1.415     448     10.0541
1.42     391     10.017
1.425     456     10.0769
1.43     504     10.0563
1.435     460     10.0404
1.44     396     10.0249
1.445     441     10.0632
1.45     495     10.056
1.455     451     10.0734
1.46     377     10.0844
1.465     431     10.0529
1.47     492     10.0738
1.475     439     10.0507
1.48     368     10.0348
1.485     431     10.0651
1.49     472     10.0825
1.495     432     10.0457
1.5     363     10.037
1.505     418     10.0766
1.51     464     10.0787
1.515     404     10.0419
1.52     351     10.0348
1.525     415     10.0787
1.53     462     10.0522
1.535     397     10.075
1.54     342     10.0541
1.545     400     10.0738
1.55     447     10.0295
1.555     394     10.0738
1.56     334     10.0753
1.565     383     10.0617
1.57     441     10.0689
1.575     392     10.0772
1.58     330     10.0544
1.585     379     10.1084
1.59     436     10.0644
1.595     372     10.0526
1.6     332     10.0541
1.605     379     10.0651
1.61     439     10.1031
1.615     385     10.0579
1.62     342     10.0575
1.625     393     10.0981
1.63     447     10.1099
1.635     387     10.0822
1.64     335     10.0829
1.645     397     10.1121
1.65     456     10.0651
1.655     385     10.0488
1.66     343     10.0947
1.665     408     10.0366
1.67     468     10.051
1.675     416     10.0636
1.68     356     10.0859
1.685     423     10.1038
1.69     463     10.0678
1.695     414     10.0685
1.7     353     10.0579
1.705     427     10.0769
1.71     480     10.0791
1.715     416     10.0943
1.72     374     10.0894
1.725     436     10.0872
1.73     476     10.0541
1.735     408     10.0981
1.74     350     10.0897
1.745     411     10.0819
1.75     464     10.1004
1.755     400     10.0856
1.76     345     10.0731
1.765     405     10.0766
1.77     464     10.0423
1.775     391     10.0841
1.78     348     10.1072
1.785     414     10.0894
1.79     456     10.0526
1.795     399     10.0757
1.8     349     10.0613
1.805     418     10.1228
1.81     456     10.0557
1.815     399     10.0981
1.82     346     10.0859
1.825     410     10.0731
1.83     455     10.0985
1.835     408     10.0719
1.84     378     10.0966
1.845     482     10.0825
1.85     552     10.0932
1.855     520     10.0472
1.86     495     10.0928
1.865     488     10.0841
1.87     479     10.0655
1.875     392     10.0928
1.88     336     10.0791
1.885     404     10.1232
1.89     457     10.1019
1.895     404     10.111
1.9     351     10.1221
1.905     419     10.114
1.91     465     10.0666
1.915     392     10.1015
1.92     352     10.0951
1.925     416     10.0697
1.93     460     10.1072
1.935     394     10.0522
1.94     356     10.1015
1.945     420     10.1015
1.95     464     10.0772
1.955     396     10.0819
1.96     351     10.0757
1.965     423     10.0613
1.97     464     10.081
1.975     412     10.075
1.98     354     10.0738
1.985     415     10.0917
1.99     460     10.0776
1.995     388     10.1091
2     358     10.0579
2.005     429     10.0666
2.01     476     10.0526
2.015     404     10.0716
2.02     359     10.0594
2.025     426     10.037
2.03     468     10.0704
2.035     395     10.0427
2.04     356     10.0526
2.045     439     10.0223
2.05     464     10.0495
2.055     400     10.0348
2.06     355     10.066
2.065     441     10.089
2.07     476     10.0385
2.075     404     10.0841
2.08     356     10.1072
2.085     447     10.0438
2.09     468     10.0488
2.095     399     10.056
2.1     369     10.0651
2.105     448     10.0985
2.11     486     10.1159
2.115     422     10.0681
2.12     380     10.0853
2.125     463     10.0757
2.13     495     10.0621
2.135     432     10.051
2.14     388     10.0617
2.145     476     10.0966
2.15     506     10.0457
2.155     424     10.0575
2.16     392     10.0913
2.165     464     10.1156
2.17     488     10.0985
2.175     411     10.0435
2.18     380     10.0909
2.185     456     10.051
2.19     480     10.089
2.195     408     10.0822
2.2     362     10.0544
2.205     452     10.0913
2.21     474     10.1034
2.215     395     10.0663
2.22     367     10.0348
2.225     442     10.0419
2.23     469     10.0772
2.235     392     10.0894
2.24     360     10.0803
2.245     440     10.0647
2.25     463     10.0849
2.255     391     10.0738
2.26     363     10.0472
2.265     436     10.0519
2.27     460     10.089
2.275     399     10.0628
2.28     359     10.0697
2.285     448     10.0575
2.29     468     10.075
2.295     389     10.0472
2.3     355     10.0951
2.305     436     10.0579
2.31     464     10.0772
2.315     397     10.0787
2.32     359     10.0457
2.325     439     10.0913
2.33     470     10.0697
2.335     387     10.0632
2.34     361     10.1224
2.345     448     10.0776
2.35     464     10.0738
2.355     392     10.0716
2.36     364     10.0841
2.365     456     10.0678
2.37     464     10.0317
2.375     387     10.0883
2.38     367     10.0451
2.385     440     10.0454
2.39     468     10.061
2.395     387     10.0507
2.4     358     10.0544
2.405     441     10.0822
2.41     459     10.056
2.415     383     10.0651
2.42     363     10.0051
2.425     447     10.075
2.43     464     10.0787
2.435     384     10.0351
2.44     359     10.0738
2.445     448     10.0685
2.45     459     10.0472
2.455     379     10.0925
2.46     364     10.0207
2.465     445     10.0663
2.47     460     10.0738
2.475     379     10.0302
2.48     356     10.0568
2.485     447     10.0841
2.49     452     10.0966
2.495     383     10.0685
2.5     365     10.0628
2.505     442     10.0753
2.51     456     10.0803
2.515     369     10.0719
2.52     361     10.0943
2.525     443     10.0962
2.53     460     10.0738
2.535     371     10.0401
2.54     367     10.0966
2.545     441     10.0878
2.55     461     10.0336
2.555     380     10.0985
2.56     368     10.0435
2.565     448     10.07
2.57     449     10.0379
2.575     384     10.051
2.58     368     10.0951
2.585     444     10.0966
2.59     458     10.0791
2.595     373     10.1247
2.6     358     10.0841
2.605     442     10.0644
2.61     449     10.0488
2.615     378     10.0897
2.62     367     10.1023
2.625     447     10.0917
2.63     460     10.1072
2.635     376     10.1156
2.64     374     10.1034
2.645     448     10.0943
2.65     468     10.0685
2.655     390     10.0822
2.66     374     10.0787
2.665     466     10.0772
2.67     463     10.08
2.675     399     10.0978
2.68     387     10.1106
2.685     464     10.0647
2.69     473     10.1053
2.695     393     10.067
2.7     375     10.0825
2.705     468     10.0951
2.71     468     10.0666
2.715     388     10.0514
2.72     370     10.0791
2.725     448     10.0981
2.73     449     10.0985
2.735     380     10.094
2.74     369     10.0753
2.745     447     10.0647
2.75     455     10.0947
2.755     368     10.0897
2.76     365     10.0791
2.765     442     10.1164
2.77     447     10.111
2.775     364     10.0844
2.78     372     10.0841
2.785     451     10.0757
2.79     456     10.0787
2.795     376     10.0996
2.8     360     10.0913
2.805     447     10.0913
2.81     456     10.0925
2.815     380     10.1019
2.82     388     10.1159
2.825     503     10.1193
2.83     538     10.0753
2.835     508     10.0791
2.84     512     10.07
2.845     516     10.1031
2.85     464     10.0829
2.855     359     10.0897
2.86     340     10.0791
2.865     432     10.0906
2.87     456     10.138
2.875     363     10.114
2.88     376     10.0806
2.885     456     10.0632
2.89     447     10.1081
2.895     364     10.0981
2.9     372     10.1262
2.905     456     10.1072
2.91     449     10.0651
2.915     361     10.0925
2.92     368     10.081
2.925     448     10.0985
2.93     448     10.0894
2.935     356     10.0917
2.94     362     10.0897
2.945     447     10.0894
2.95     447     10.1087
2.955     359     10.07
2.96     374     10.0943
2.965     455     10.1046
2.97     444     10.0928
2.975     370     10.0734
2.98     373     10.1
2.985     451     10.0594
2.99     447     10.1156
2.995     362     10.0541
3     376     10.0613
3.005     448     10.0787
3.01     440     10.0632
3.015     360     10.0579
3.02     383     10.0738
3.025     463     10.0719
3.03     447     10.081
3.035     357     10.0897
3.04     368     10.0591
3.045     455     10.0583
3.05     450     10.056
3.055     364     10.0636
3.06     388     10.0806
3.065     456     10.0588
3.07     448     10.07
3.075     376     10.0416
3.08     383     10.0348
3.085     468     10.0457
3.09     452     10.0875
3.095     386     10.0951
3.1     391     10.0922
3.105     479     10.0903
3.11     457     10.0878
3.115     392     10.0681
3.12     411     10.0644
3.125     495     10.0419
3.13     474     10.07
3.135     396     10.0772
3.14     400     10.0716
3.145     475     10.0704
3.15     455     10.0906
3.155     383     10.1115
3.16     388     10.0766
3.165     464     10.0819
3.17     459     10.1034
3.175     373     10.0909
3.18     384     10.1272
3.185     463     10.0491
3.19     443     10.1046
3.195     361     10.1262
3.2     376     10.0981
3.205     460     10.071
3.21     428     10.0996
3.215     351     10.0925
3.22     371     10.0729
3.225     463     10.0625
3.23     432     10.0978
3.235     356     10.1377
3.24     369     10.1131
3.245     455     10.1121
3.25     429     10.1168
3.255     359     10.1031
3.26     372     10.1115
3.265     460     10.0993
3.27     435     10.0996
3.275     358     10.1068
3.28     369     10.1121
3.285     453     10.1049
3.29     432     10.1228
3.295     355     10.1518
3.3     378     10.1028
3.305     454     10.1274
3.31     426     10.0959
3.315     354     10.1449
3.32     379     10.0903
3.325     468     10.1115
3.33     432     10.1399
3.335     351     10.1308
3.34     381     10.1414
3.345     451     10.1097
3.35     428     10.124
3.355     346     10.1308
3.36     382     10.094
3.365     452     10.1414
3.37     425     10.1203
3.375     351     10.1274
3.38     376     10.1324
3.385     462     10.1221
3.39     424     10.1444
3.395     352     10.0867
3.4     384     10.1608
3.405     464     10.1359
3.41     425     10.1393
3.415     352     10.1327
3.42     376     10.1608
3.425     451     10.1343
3.43     418     10.1293
3.435     347     10.1097
3.44     373     10.1324
3.445     454     10.129
3.45     429     10.1412
3.455     348     10.1308
3.46     379     10.1446
3.465     447     10.1745
3.47     416     10.1467
3.475     352     10.1621
3.48     378     10.1621
3.485     452     10.1168
3.49     415     10.1479
3.495     346     10.1184
3.5     372     10.1642
3.505     460     10.1536
3.51     415     10.1729
3.515     338     10.1711
3.52     376     10.1624
3.525     448     10.1499
3.53     411     10.1709
3.535     344     10.143
3.54     369     10.1518
3.545     440     10.1539
3.55     419     10.1711
3.555     337     10.1745
3.56     372     10.1621
3.565     447     10.1904
3.57     413     10.1711
3.575     340     10.1661
3.58     372     10.204
3.585     448     10.1833
3.59     405     10.1778
3.595     335     10.1603
3.6     375     10.1674
3.605     456     10.1743
3.61     416     10.1886
3.615     344     10.1621
3.62     388     10.1812
3.625     448     10.1798
3.63     415     10.1973
3.635     356     10.2026
3.64     384     10.2219
3.645     472     10.2426
3.65     424     10.2201
3.655     355     10.2182
3.66     397     10.2164
3.665     461     10.2284
3.67     415     10.2217
3.675     340     10.1971
3.68     388     10.2126
3.685     451     10.2235
3.69     412     10.1973
3.695     335     10.1971
3.7     376     10.2307
3.705     452     10.1778
3.71     389     10.2304
3.715     336     10.1883
3.72     367     10.2057
3.725     437     10.25
3.73     392     10.1971
3.735     333     10.2272
3.74     372     10.2304
3.745     438     10.1971
3.75     395     10.2219
3.755     324     10.2376
3.76     360     10.1605
3.765     432     10.2008
3.77     392     10.206
3.775     340     10.1621
3.78     416     10.2357
3.785     520     10.2182
3.79     487     10.2373
3.795     479     10.2113
3.8     511     10.2185
3.805     500     10.2144
3.81     401     10.2129
3.815     320     10.2652
3.82     352     10.2169
3.825     413     10.2129
3.83     384     10.2378
3.835     336     10.1957
3.84     375     10.2466
3.845     439     10.2079
3.85     396     10.2217
3.855     331     10.1971
3.86     376     10.2301
3.865     432     10.2182
3.87     384     10.206
3.875     321     10.236
3.88     383     10.2079
3.885     439     10.2008
3.89     384     10.1854
3.895     328     10.2113
3.9     381     10.2304
3.905     443     10.2339
3.91     383     10.2376
3.915     328     10.1907
3.92     379     10.2164
3.925     445     10.1796
3.93     398     10.2129
3.935     330     10.2199
3.94     384     10.1865
3.945     437     10.1656
3.95     377     10.1939
3.955     323     10.1692
3.96     384     10.1992
3.965     444     10.1994
3.97     388     10.1831
3.975     336     10.1976
3.98     384     10.1801
3.985     448     10.2048
3.99     384     10.1923
3.995     336     10.2095
4     384     10.1695
4.005     447     10.1552
4.01     389     10.1745
4.015     335     10.164
4.02     404     10.2026
4.025     449     10.1587
4.03     399     10.1745
4.035     346     10.1483
4.04     399     10.1907
4.045     453     10.1446
4.05     412     10.1428
4.055     344     10.1414
4.06     412     10.1308
4.065     472     10.1253
4.07     416     10.1412
4.075     360     10.1377
4.08     430     10.152
4.085     473     10.138
4.09     422     10.1714
4.095     372     10.1221
4.1     416     10.1304
4.105     480     10.1343
4.11     424     10.1217
4.115     350     10.138
4.12     412     10.0906
4.125     468     10.1081
4.13     403     10.1452
4.135     347     10.1449
4.14     404     10.155
4.145     449     10.1361
4.15     394     10.143
4.155     344     10.1258
4.16     408     10.1221
4.165     452     10.1465
4.17     394     10.1481
4.175     344     10.1518
4.18     404     10.0872
4.185     454     10.1467
4.19     392     10.1293
4.195     340     10.1221
4.2     397     10.1296
4.205     456     10.1084
4.21     386     10.1065
4.215     343     10.1134
4.22     397     10.1269
4.225     458     10.1224
4.23     394     10.0644
4.235     348     10.0835
4.24     412     10.0784
4.245     456     10.0909
4.25     395     10.1065
4.255     347     10.1065
4.26     404     10.0716
4.265     464     10.1062
4.27     404     10.0956
4.275     347     10.0713
4.28     407     10.057
4.285     463     10.1308
4.29     395     10.0993
4.295     344     10.1224
4.3     412     10.0903
4.305     464     10.0887
4.31     397     10.0435
4.315     348     10.1015
4.32     415     10.0938
4.325     463     10.0819
4.33     392     10.115
4.335     358     10.114
4.34     415     10.0996
4.345     461     10.1152
4.35     392     10.0993
4.355     347     10.1134
4.36     418     10.1134
4.365     455     10.1012
4.37     400     10.0925
4.375     351     10.1168
4.38     419     10.0975
4.385     476     10.1205
4.39     396     10.1152
4.395     360     10.1361
4.4     416     10.1046
4.405     467     10.0856
4.41     392     10.1084
4.415     356     10.089
4.42     428     10.1065
4.425     472     10.1115
4.43     396     10.0978
4.435     359     10.1187
4.44     421     10.0978
4.445     476     10.0625
4.45     400     10.0734
4.455     351     10.1097
4.46     432     10.1152
4.465     471     10.056
4.47     403     10.1034
4.475     359     10.114
4.48     420     10.0663
4.485     471     10.0647
4.49     397     10.0909
4.495     356     10.1038
4.5     428     10.1012
4.505     472     10.0763
4.51     393     10.1221
4.515     358     10.0913
4.52     432     10.1031
4.525     472     10.1134
4.53     394     10.075
4.535     372     10.0928
4.54     436     10.1187
4.545     467     10.1049
4.55     404     10.0993
4.555     376     10.1156
4.56     445     10.0875
4.565     487     10.119
4.57     414     10.0647
4.575     369     10.0819
4.58     449     10.0925
4.585     492     10.0791
4.59     419     10.1
4.595     384     10.0925
4.6     456     10.0856
4.605     495     10.0697
4.61     416     10.1368
4.615     375     10.0766
4.62     447     10.08
4.625     484     10.075
4.63     396     10.0504
4.635     372     10.0841
4.64     439     10.0469
4.645     466     10.0996
4.65     394     10.0787
4.655     368     10.0975
4.66     438     10.0909
4.665     471     10.0819
4.67     400     10.0719
4.675     368     10.1068
4.68     428     10.1137
4.685     460     10.0787
4.69     400     10.1015
4.695     367     10.124
4.7     440     10.089
4.705     471     10.1205
4.71     384     10.07
4.715     359     10.1012
4.72     447     10.0666
4.725     504     10.0878
4.73     460     10.0996
4.735     456     10.1081
4.74     588     10.0956
4.745     607     10.0681
4.75     458     10.1034
4.755     379     10.0835
4.76     439     10.0872
4.765     447     10.0719
4.77     383     10.0947
4.775     368     10.0841
4.78     442     10.089
4.785     471     10.0632
4.79     396     10.1065
4.795     367     10.0909
4.8     450     10.089
4.805     463     10.0803
4.81     393     10.0681
4.815     370     10.056
4.82     443     10.0769
4.825     471     10.0883
4.83     395     10.0719
4.835     372     10.0697
4.84     440     10.0522
4.845     475     10.0613
4.85     397     10.0772
4.855     361     10.0959
4.86     448     10.0529
4.865     472     10.0647
4.87     387     10.1028
4.875     372     10.0526
4.88     452     10.0894
4.885     472     10.0841
4.89     395     10.0538
4.895     380     10.0519
4.9     460     10.0557
4.905     464     10.0769
4.91     396     10.0192
4.915     374     10.0628
4.92     455     10.0438
4.925     476     10.0366
4.93     391     10.0432
4.935     362     10.0457
4.94     455     10.0632
4.945     480     10.0189
4.95     387     10.0385
4.955     383     10.0738
4.96     456     10.017
4.965     468     10.0226
4.97     400     10.0366
4.975     382     10.0139
4.98     467     10.0451
4.985     474     10.0457
4.99     416     10.0416
4.995     404     10.0628
5     488     10.089
5.005     488     10.0351
5.01     416     10.017
5.015     408     10.0226
5.02     480     10.0613
5.025     497     10.0628
5.03     427     10.0697
5.035     407     10.0416
5.04     487     10.0909
5.045     496     10.0491
5.05     418     10.0734
5.055     400     10.0398
5.06     480     10.0713
5.065     480     10.0753
5.07     399     10.0544
5.075     395     10.0345
5.08     472     10.0483
5.085     471     10.0488
5.09     388     10.0663
5.095     379     10.0204
5.1     456     10.0628
5.105     467     10.0295
5.11     391     10.0226
5.115     381     10.0423
5.12     462     10.0993
5.125     468     10.0632
5.13     387     10.1091
5.135     371     10.0875
5.14     455     10.0211
5.145     479     10.0472
5.15     387     10.0404
5.155     376     10.0423
5.16     463     10.0401
5.165     472     10.0279
5.17     387     10.0522
5.175     383     10.0579
5.18     466     10.026
5.185     467     10.0416
5.19     384     10.0913
5.195     384     10.0594
5.2     456     10.0507
5.205     474     10.0636
5.21     383     10.0385
5.215     381     10.0366
5.22     460     10.0544
5.225     464     10.0554
5.23     383     10.0419
5.235     383     10.0048
5.24     464     10.061
5.245     459     10.0738
5.25     384     10.0663
5.255     379     10.1
5.26     464     10.061
5.265     457     10.0491
5.27     376     10.0704
5.275     373     10.0772
5.28     463     10.0401
5.285     466     10.0529
5.29     378     10.056
5.295     391     10.0628
5.3     466     10.0575
5.305     464     10.0438
5.31     384     10.0507
5.315     379     10.0872
5.32     466     10.066
5.325     452     10.0632
5.33     382     10.0719
5.335     383     10.0575
5.34     472     10.0226
5.345     461     10.0435
5.35     384     10.0697
5.355     386     10.0563
5.36     466     10.0663
5.365     451     10.0753
5.37     375     10.0317
5.375     376     10.1019
5.38     468     10.0522
5.385     456     10.0666
5.39     373     10.081
5.395     376     10.075
5.4     464     10.0663
5.405     456     10.0738
5.41     376     10.0753
5.415     376     10.061
5.42     466     10.0734
5.425     450     10.0734
5.43     372     10.0332
5.435     378     10.0909
5.44     452     10.0734
5.445     464     10.0644
5.45     384     10.0488
5.455     378     10.0853
5.46     456     10.0894
5.465     460     10.0822
5.47     378     10.0878
5.475     387     10.0332
5.48     479     10.0913
5.485     464     10.0666
5.49     380     10.0336
5.495     392     10.0819
5.5     468     10.0469
5.505     463     10.0594
5.51     381     10.0681
5.515     387     10.0959
5.52     477     10.1068
5.525     464     10.0332
5.53     391     10.0856
5.535     400     10.0753
5.54     479     10.0401
5.545     476     10.075
5.55     388     10.0485
5.555     415     10.0803
5.56     487     10.1102
5.565     471     10.1084
5.57     384     10.0909
5.575     401     10.0787
5.58     485     10.0617
5.585     458     10.1031
5.59     372     10.0522
5.595     396     10.0822
5.6     465     10.1072
5.605     448     10.056
5.61     372     10.1152
5.615     396     10.0875
5.62     472     10.0819
5.625     452     10.0544
5.63     368     10.0875
5.635     383     10.0541
5.64     456     10.0583
5.645     448     10.1
5.65     374     10.0651
5.655     395     10.0332
5.66     456     10.0389
5.665     447     10.0488
5.67     363     10.0628
5.675     391     10.0734
5.68     485     10.0719
5.685     480     10.0435
5.69     428     10.0959
5.695     482     10.0719
5.7     595     10.0928
5.705     576     10.0856
5.71     421     10.0819
5.715     397     10.0803
5.72     463     10.0738
5.725     416     10.0822
5.73     352     10.0806
5.735     388     10.0859
5.74     493     10.0932
5.745     453     10.0769
5.75     367     10.0734
5.755     395     10.1034
5.76     472     10.0772
5.765     436     10.0872
5.77     367     10.0859
5.775     384     10.0685
5.78     465     10.0825
5.785     435     10.0878
5.79     368     10.0472
5.795     393     10.0713
5.8     479     10.056
5.805     440     10.0681
5.81     367     10.0628
5.815     400     10.0526
5.82     465     10.0719
5.825     439     10.0685
5.83     372     10.0966
5.835     391     10.0841
5.84     471     10.0966
5.845     447     10.0598
5.85     370     10.0716
5.855     392     10.0678
5.86     470     10.0469
5.865     444     10.0186
5.87     360     10.0419
5.875     397     10.061
5.88     467     10.0787
5.885     441     10.0697
5.89     377     10.0753
5.895     399     10.0772
5.9     476     10.0279
5.905     456     10.0594
5.91     367     10.075
5.915     407     10.0628
5.92     480     10.0579
5.925     447     10.0628
5.93     372     10.0763
5.935     407     10.0613
5.94     488     10.0522
5.945     448     10.0628
5.95     381     10.0435
5.955     408     10.0956
5.96     490     10.0663
5.965     455     10.0869
5.97     384     10.0734
5.975     432     10.0753
5.98     500     10.0416
5.985     473     10.0557
5.99     396     10.0747
5.995     431     10.0647
6     511     10.0853
6.005     471     10.089
6.01     384     10.0872
6.015     424     10.1078
6.02     483     10.0822
6.025     447     10.0676
6.03     372     10.1015
6.035     403     10.0913
6.04     491     10.056
6.045     436     10.1102
6.05     367     10.0731
6.055     403     10.1237
6.06     480     10.0853
6.065     432     10.0678
6.07     359     10.0835
6.075     404     10.0835
6.08     473     10.1084
6.085     426     10.08
6.09     364     10.0956
6.095     408     10.0885
6.1     479     10.1187
6.105     426     10.1152
6.11     366     10.089
6.115     400     10.0913
6.12     471     10.0787
6.125     424     10.1361
6.13     360     10.094
6.135     410     10.1171
6.14     467     10.1168
6.145     416     10.094
6.15     363     10.0784
6.155     399     10.1168
6.16     464     10.0853
6.165     436     10.0782
6.17     360     10.0887
6.175     401     10.1152
6.18     480     10.1065
6.185     423     10.1414
6.19     367     10.1046
6.195     404     10.1392
6.2     480     10.1137
6.205     424     10.1306
6.21     355     10.1274
6.215     409     10.1115
6.22     475     10.1221
6.225     421     10.1097
6.23     360     10.138
6.235     410     10.12
6.24     471     10.1396
6.245     426     10.1235
6.25     359     10.1205
6.255     403     10.0996
6.26     479     10.155
6.265     415     10.1399
6.27     357     10.1306
6.275     414     10.1449
6.28     465     10.1324
6.285     424     10.1798
6.29     360     10.1568
6.295     400     10.1605
6.3     456     10.143
6.305     416     10.1518
6.31     351     10.1729
6.315     400     10.1674
6.32     468     10.1446
6.325     416     10.1203
6.33     353     10.1552
6.335     405     10.1306
6.34     472     10.1131
6.345     420     10.1679
6.35     351     10.1729
6.355     403     10.1573
6.36     465     10.1308
6.365     416     10.1515
6.37     351     10.1608
6.375     400     10.1796
6.38     470     10.1518
6.385     415     10.1621
6.39     347     10.169
6.395     400     10.2113
6.4     463     10.1833
6.405     407     10.1833
6.41     353     10.1709
