Time      ECG     TEB
2.51     496     21.7981
2.515     496     21.8279
2.52     492     21.8019
2.525     495     21.7758
2.53     488     21.7929
2.535     487     21.7806
2.54     492     21.7998
2.545     480     21.7806
2.55     479     21.7806
2.555     480     21.7929
2.56     475     21.7894
2.565     479     21.772
2.57     480     21.7702
2.575     478     21.7613
2.58     458     21.7771
2.585     480     21.7736
2.59     480     21.7631
2.595     466     21.7981
2.6     471     21.7894
2.605     488     21.7842
2.61     507     21.7549
2.615     559     21.765
2.62     627     21.7545
2.625     719     21.772
2.63     767     21.765
2.635     688     21.7616
2.64     592     21.7597
2.645     543     21.7528
2.65     504     21.737
2.655     450     21.7158
2.66     452     21.7089
2.665     474     21.7389
2.67     484     21.7178
2.675     479     21.7283
2.68     492     21.7561
2.685     479     21.7387
2.69     480     21.7264
2.695     480     21.716
2.7     492     21.7143
2.705     481     21.7178
2.71     480     21.6863
2.715     494     21.702
2.72     488     21.6896
2.725     487     21.6985
2.73     485     21.7054
2.735     498     21.6966
2.74     492     21.6985
2.745     487     21.7038
2.75     488     21.6828
2.755     496     21.7352
2.76     495     21.7038
2.765     496     21.7143
2.77     502     21.7143
2.775     508     21.7178
2.78     499     21.716
2.785     510     21.7091
2.79     503     21.7109
2.795     510     21.7022
2.8     510     21.7038
2.805     498     21.6968
2.81     511     21.7422
2.815     513     21.716
2.82     511     21.7143
2.825     513     21.7055
2.83     513     21.6845
2.835     512     21.6776
2.84     520     21.674
2.845     527     21.6793
2.85     516     21.6915
2.855     520     21.688
2.86     513     21.6705
2.865     512     21.6653
2.87     511     21.6619
2.875     512     21.6582
2.88     511     21.6724
2.885     512     21.6776
2.89     508     21.6949
2.895     512     21.7072
2.9     516     21.7003
2.905     508     21.6915
2.91     504     21.6915
2.915     506     21.6776
2.92     503     21.6653
2.925     504     21.6863
2.93     504     21.7126
2.935     502     21.7107
2.94     503     21.7126
2.945     499     21.7195
2.95     504     21.7406
2.955     489     21.7604
2.96     500     21.7024
2.965     500     21.7353
2.97     508     21.7301
2.975     512     21.7145
2.98     520     21.7564
2.985     520     21.7528
2.99     516     21.7424
2.995     516     21.7441
3     524     21.7422
3.005     511     21.7283
3.01     512     21.7406
3.015     511     21.7528
3.02     511     21.7508
3.025     518     21.772
3.03     522     21.7842
3.035     511     21.7946
3.04     512     21.8
3.045     512     21.7756
3.05     511     21.772
3.055     507     21.7545
3.06     503     21.7581
3.065     510     21.7389
3.07     504     21.7353
3.075     504     21.7458
3.08     504     21.7458
3.085     508     21.7441
3.09     499     21.7597
3.095     500     21.7493
3.1     504     21.7387
3.105     483     21.8
3.11     495     21.7545
3.115     504     21.737
3.12     489     21.7407
3.125     491     21.7264
3.13     504     21.6863
3.135     495     21.7072
3.14     488     21.7092
3.145     492     21.7091
3.15     496     21.6899
3.155     496     21.6882
3.16     508     21.6969
3.165     504     21.6951
3.17     496     21.6949
3.175     487     21.6668
3.18     484     21.6688
3.185     495     21.639
3.19     498     21.6336
3.195     496     21.6336
3.2     487     21.6267
3.205     504     21.6582
3.21     496     21.6705
3.215     497     21.6636
3.22     504     21.6444
3.225     504     21.625
3.23     504     21.6249
3.235     508     21.6267
3.24     503     21.6232
3.245     515     21.6144
3.25     520     21.6092
3.255     510     21.6037
3.26     511     21.604
3.265     519     21.5952
3.27     515     21.5865
3.275     512     21.5653
3.28     511     21.5986
3.285     499     21.5759
3.29     512     21.5986
3.295     500     21.5794
3.3     504     21.5882
3.305     504     21.5917
3.31     495     21.5707
3.315     492     21.5673
3.32     491     21.5777
3.325     498     21.5811
3.33     489     21.5585
3.335     498     21.541
3.34     492     21.5516
3.345     496     21.5166
3.35     488     21.5253
3.355     483     21.5114
3.36     496     21.5289
3.365     488     21.5042
3.37     504     21.5235
3.375     515     21.5235
3.38     584     21.5392
3.385     649     21.5217
3.39     735     21.534
3.395     783     21.5392
3.4     703     21.5218
3.405     586     21.557
3.41     560     21.5323
3.415     519     21.5235
3.42     473     21.52
3.425     468     21.5023
3.43     490     21.5356
3.435     495     21.5319
3.44     506     21.5375
3.445     504     21.5427
3.45     492     21.5117
3.455     495     21.5358
3.46     487     21.5356
3.465     502     21.5532
3.47     495     21.5445
3.475     496     21.5637
3.48     499     21.5567
3.485     495     21.555
3.49     504     21.5481
3.495     510     21.5445
3.5     504     21.5568
3.505     511     21.5742
3.51     506     21.5777
3.515     512     21.5707
3.52     512     21.5583
3.525     516     21.534
3.53     512     21.5427
3.535     511     21.5304
3.54     522     21.5427
3.545     520     21.5654
3.55     520     21.5707
3.555     520     21.5848
3.56     522     21.5777
3.565     513     21.5585
3.57     518     21.5743
3.575     517     21.5414
3.58     532     21.5725
3.585     527     21.6005
3.59     524     21.5917
3.595     532     21.5848
3.6     519     21.5969
3.605     527     21.5935
3.61     523     21.5759
3.615     524     21.5883
3.62     516     21.5794
3.625     518     21.5829
3.63     512     21.6057
