Time      ECG     TEB
3.145     474     15.3667
3.15     500     15.3579
3.155     485     15.3579
3.16     461     15.3316
3.165     478     15.3176
3.17     505     15.3228
3.175     489     15.3228
3.18     467     15.3228
3.185     476     15.3017
3.19     508     15.3053
3.195     491     15.2965
3.2     456     15.272
3.205     486     15.2772
3.21     546     15.2632
3.215     565     15.2615
3.22     600     15.2755
3.225     685     15.2772
3.23     749     15.2684
3.235     659     15.2684
3.24     585     15.2684
3.245     568     15.272
3.25     554     15.2632
3.255     511     15.2737
3.26     474     15.2684
3.265     488     15.286
3.27     518     15.2877
3.275     501     15.3035
3.28     467     15.3035
3.285     482     15.2983
3.29     510     15.3018
3.295     492     15.3106
3.3     464     15.3228
3.305     483     15.3071
3.31     510     15.3018
3.315     492     15.3229
3.32     463     15.314
3.325     477     15.3071
3.33     508     15.3035
3.335     492     15.3123
3.34     465     15.3018
3.345     481     15.3018
3.35     509     15.3105
3.355     488     15.3088
3.36     460     15.3211
3.365     483     15.3281
3.37     515     15.3368
3.375     497     15.3316
3.38     467     15.3263
3.385     487     15.3123
3.39     511     15.3018
3.395     500     15.2895
3.4     469     15.293
3.405     489     15.293
3.41     519     15.2983
3.415     499     15.2948
3.42     472     15.2983
3.425     495     15.3071
3.43     524     15.314
3.435     509     15.2948
3.44     488     15.2948
3.445     507     15.3
3.45     533     15.2948
3.455     518     15.2842
3.46     495     15.2912
3.465     520     15.2684
3.47     558     15.2877
3.475     538     15.2737
3.48     515     15.2895
3.485     541     15.279
3.49     576     15.2843
3.495     557     15.279
3.5     528     15.2755
3.505     549     15.2772
3.51     579     15.2772
3.515     549     15.2597
3.52     517     15.2562
3.525     532     15.2597
3.53     552     15.2562
3.535     522     15.2457
3.54     491     15.2632
3.545     504     15.2579
3.55     534     15.272
3.555     507     15.2579
3.56     472     15.2527
3.565     496     15.2404
3.57     516     15.2544
3.575     489     15.2509
3.58     466     15.2509
3.585     492     15.2544
3.59     510     15.2544
3.595     489     15.2492
3.6     462     15.2475
3.605     488     15.2421
3.61     513     15.2386
3.615     492     15.2614
3.62     468     15.2509
3.625     488     15.2562
3.63     507     15.2632
3.635     487     15.2632
3.64     466     15.2457
3.645     485     15.2439
3.65     508     15.2527
3.655     486     15.2369
3.66     463     15.2316
3.665     485     15.2404
3.67     512     15.2299
3.675     489     15.2299
3.68     460     15.2071
3.685     486     15.2019
3.69     505     15.2054
3.695     484     15.1983
3.7     463     15.2036
3.705     486     15.2036
3.71     502     15.2036
3.715     480     15.2106
3.72     462     15.2018
3.725     487     15.2141
3.73     510     15.2036
3.735     478     15.2001
3.74     457     15.186
3.745     484     15.1808
3.75     499     15.1878
3.755     475     15.1965
3.76     460     15.1983
3.765     479     15.193
3.77     501     15.193
3.775     478     15.193
3.78     458     15.1913
3.785     479     15.1896
3.79     506     15.1948
3.795     484     15.2001
3.8     458     15.2106
3.805     489     15.2036
3.81     508     15.2018
3.815     478     15.2018
3.82     456     15.1965
3.825     482     15.1965
3.83     502     15.1948
3.835     475     15.2088
3.84     462     15.2141
3.845     480     15.2106
3.85     503     15.207
3.855     481     15.2053
3.86     457     15.1983
3.865     484     15.1895
3.87     505     15.1878
3.875     481     15.2123
3.88     459     15.1983
3.885     481     15.2158
3.89     503     15.2106
3.895     477     15.2106
3.9     461     15.2018
3.905     484     15.2088
3.91     505     15.2053
3.915     484     15.2193
3.92     463     15.2281
3.925     483     15.2193
3.93     507     15.2281
3.935     487     15.2281
3.94     465     15.2246
3.945     485     15.2281
3.95     503     15.2229
3.955     477     15.2263
3.96     464     15.2246
3.965     489     15.2457
3.97     507     15.2386
3.975     478     15.2597
3.98     450     15.2562
3.985     478     15.2544
3.99     498     15.2544
3.995     467     15.2597
4     453     15.2492
4.005     472     15.2492
4.01     492     15.2579
4.015     471     15.2632
4.02     451     15.2597
4.025     474     15.2667
4.03     497     15.2509
4.035     467     15.2649
4.04     451     15.2562
4.045     480     15.2562
4.05     496     15.2667
4.055     471     15.2737
4.06     449     15.2702
4.065     474     15.2702
4.07     491     15.2772
4.075     461     15.2737
4.08     455     15.2702
4.085     502     15.2667
4.09     552     15.2544
4.095     585     15.2404
4.1     628     15.2457
4.105     721     15.2562
4.11     691     15.2597
4.115     615     15.2597
4.12     553     15.2737
4.125     541     15.2737
4.13     526     15.2807
4.135     478     15.2789
4.14     458     15.2877
4.145     484     15.2965
4.15     501     15.2912
4.155     475     15.2895
4.16     453     15.2965
4.165     481     15.2912
4.17     504     15.3088
4.175     468     15.3035
4.18     451     15.3123
4.185     477     15.3158
4.19     496     15.3194
4.195     469     15.3141
4.2     451     15.3211
4.205     481     15.3176
4.21     497     15.3158
4.215     467     15.3123
4.22     451     15.314
