Time      ECG     TEB
0.79     476     9.7032
0.795     444     9.7242
0.8     485     9.7382
0.805     512     9.7157
0.81     464     9.6925
0.815     435     9.7207
0.82     478     9.7242
0.825     511     9.7276
0.83     475     9.7118
0.835     437     9.7468
0.84     488     9.7364
0.845     504     9.7472
0.85     472     9.7451
0.855     438     9.7083
0.86     482     9.7295
0.865     517     9.7101
0.87     468     9.7417
0.875     439     9.7171
0.88     487     9.7104
0.885     519     9.7626
0.89     476     9.7098
0.895     452     9.7382
0.9     498     9.74
0.905     525     9.7382
0.91     476     9.7223
0.915     448     9.7276
0.92     504     9.7032
0.925     530     9.726
0.93     480     9.7787
0.935     462     9.726
0.94     511     9.7403
0.945     541     9.74
0.95     495     9.7403
0.955     468     9.7364
0.96     520     9.7157
0.965     535     9.7398
0.97     492     9.7456
0.975     466     9.7191
0.98     501     9.7364
0.985     527     9.7575
0.99     480     9.7681
0.995     447     9.7152
1     495     9.7559
1.005     511     9.7016
1.01     468     9.7311
1.015     445     9.7085
1.02     483     9.7293
1.025     501     9.7453
1.03     464     9.7539
1.035     443     9.7187
1.04     486     9.7472
1.045     503     9.677
1.05     459     9.7171
1.055     434     9.7539
1.06     480     9.7136
1.065     508     9.7258
1.07     457     9.7171
1.075     440     9.7348
1.08     480     9.7281
1.085     501     9.7012
1.09     464     9.7258
1.095     440     9.7173
1.1     487     9.7242
1.105     511     9.7504
1.11     460     9.7382
1.115     439     9.7244
1.12     491     9.7591
1.125     511     9.7433
1.13     459     9.7244
1.135     439     9.7348
1.14     489     9.7403
1.145     496     9.7594
1.15     457     9.7157
1.155     438     9.7279
1.16     490     9.6996
1.165     504     9.712
1.17     460     9.7187
1.175     428     9.7415
1.18     495     9.7453
1.185     503     9.7417
1.19     459     9.7559
1.195     437     9.7435
1.2     481     9.7575
1.205     503     9.7382
1.21     452     9.7575
1.215     431     9.7504
1.22     492     9.7469
1.225     504     9.7469
1.23     454     9.7453
1.235     431     9.712
1.24     494     9.7433
1.245     499     9.7451
1.25     461     9.761
1.255     421     9.7309
1.26     483     9.7295
1.265     500     9.7785
1.27     448     9.7403
1.275     435     9.7589
1.28     483     9.7313
1.285     502     9.7382
1.29     445     9.7382
1.295     432     9.7453
1.3     484     9.7226
1.305     506     9.7293
1.31     454     9.7435
1.315     428     9.7242
1.32     477     9.735
1.325     493     9.7472
1.33     447     9.775
1.335     431     9.7295
1.34     481     9.7575
1.345     492     9.7628
1.35     448     9.7819
1.355     432     9.7522
1.36     485     9.7506
1.365     500     9.761
1.37     448     9.7628
1.375     430     9.7801
1.38     486     9.7488
1.385     488     9.7647
1.39     447     9.7417
1.395     425     9.7578
1.4     480     9.7555
1.405     494     9.7962
1.41     436     9.7909
1.415     425     9.7805
1.42     484     9.7608
1.425     488     9.8031
1.43     440     9.7557
1.435     430     9.7787
1.44     482     9.7943
1.445     496     9.7364
1.45     439     9.7369
1.455     425     9.749
1.46     481     9.7522
1.465     491     9.7226
1.47     443     9.7506
1.475     435     9.7258
1.48     493     9.7506
1.485     498     9.7594
1.49     451     9.7451
1.495     438     9.7608
1.5     489     9.7959
1.505     499     9.7522
1.51     460     9.7631
1.515     448     9.7753
1.52     495     9.7909
1.525     516     9.7768
1.53     457     9.7578
1.535     445     9.8047
1.54     491     9.7874
1.545     491     9.7978
1.55     456     9.7907
1.555     430     9.7768
1.56     488     9.7766
1.565     497     9.784
1.57     435     9.8015
1.575     432     9.8081
1.58     488     9.7644
1.585     487     9.801
1.59     441     9.7697
1.595     428     9.7591
1.6     482     9.7877
1.605     484     9.7734
1.61     436     9.7594
1.615     417     9.7854
1.62     476     9.7591
1.625     482     9.8012
1.63     435     9.7697
1.635     447     9.7732
1.64     524     9.7594
1.645     552     9.8084
1.65     544     9.7856
1.655     586     9.784
1.66     555     9.7065
1.665     505     9.7606
1.67     438     9.7927
1.675     392     9.7578
1.68     456     9.7647
1.685     481     9.7539
1.69     440     9.775
1.695     431     9.7681
1.7     484     9.7713
1.705     481     9.7575
1.71     420     9.7787
1.715     419     9.775
1.72     472     9.7748
1.725     480     9.749
1.73     428     9.7295
1.735     422     9.7451
1.74     480     9.7486
1.745     479     9.7681
1.75     425     9.7297
1.755     414     9.7469
1.76     472     9.7293
1.765     476     9.7575
1.77     421     9.7263
1.775     424     9.7329
1.78     480     9.7136
1.785     485     9.7273
1.79     424     9.7718
1.795     427     9.7578
1.8     473     9.7279
1.805     479     9.7488
1.81     420     9.7946
1.815     421     9.7805
1.82     474     9.7207
1.825     476     9.7559
1.83     428     9.7488
1.835     419     9.7472
1.84     469     9.7456
1.845     476     9.7721
1.85     427     9.7382
1.855     430     9.775
1.86     483     9.8102
1.865     486     9.761
1.87     429     9.7716
1.875     428     9.7332
1.88     479     9.7734
1.885     491     9.8121
1.89     432     9.7456
1.895     439     9.7734
1.9     493     9.7681
1.905     490     9.8081
1.91     440     9.8081
1.915     450     9.7874
1.92     496     9.7909
1.925     505     9.789
1.93     457     9.8185
1.935     460     9.7907
1.94     503     9.8029
1.945     505     9.8068
1.95     452     9.7909
1.955     460     9.7695
1.96     504     9.7976
1.965     490     9.7923
1.97     447     9.7911
1.975     434     9.8222
1.98     492     9.8468
1.985     474     9.8118
1.99     431     9.8118
1.995     425     9.7888
2     472     9.7941
2.005     479     9.8029
2.01     424     9.773
2.015     416     9.7958
2.02     476     9.8116
2.025     473     9.7856
2.03     416     9.8012
2.035     415     9.8187
2.04     475     9.7665
2.045     479     9.7854
2.05     412     9.7783
2.055     420     9.8258
2.06     475     9.801
2.065     471     9.8238
2.07     422     9.8153
2.075     420     9.8291
2.08     473     9.8255
2.085     471     9.8293
2.09     415     9.8205
2.095     414     9.8342
2.1     480     9.8309
2.105     471     9.8378
2.11     412     9.8502
2.115     422     9.836
2.12     480     9.8133
2.125     463     9.8116
2.13     411     9.7959
2.135     415     9.8222
2.14     479     9.8205
2.145     476     9.8029
2.15     408     9.8523
2.155     412     9.8378
2.16     475     9.838
2.165     463     9.8587
2.17     410     9.8344
2.175     412     9.8149
2.18     472     9.8224
2.185     467     9.8746
2.19     404     9.8449
2.195     425     9.8798
2.2     473     9.8852
2.205     456     9.8502
2.21     404     9.8869
2.215     413     9.8501
2.22     471     9.8659
2.225     465     9.8765
2.23     403     9.8659
2.235     415     9.9011
2.24     471     9.9324
2.245     455     9.8698
2.25     402     9.9026
2.255     409     9.9026
2.26     475     9.9202
2.265     467     9.9131
2.27     404     9.8938
2.275     408     9.9342
2.28     461     9.8992
2.285     458     9.936
2.29     388     9.8887
2.295     408     9.9114
2.3     471     9.9042
2.305     455     9.9204
2.31     404     9.9009
2.315     416     9.8976
2.32     470     9.9342
2.325     454     9.9517
2.33     398     9.9413
2.335     408     9.936
2.34     463     9.9659
2.345     452     9.9763
2.35     406     9.9709
2.355     405     9.9763
2.36     456     9.9201
2.365     452     9.9745
2.37     391     9.9324
2.375     406     9.9691
2.38     461     9.9516
2.385     443     9.9781
2.39     398     9.9834
2.395     416     9.9707
2.4     464     9.9902
2.405     463     10.0147
2.41     413     9.9743
2.415     422     9.9902
2.42     479     9.9813
2.425     460     9.9605
2.43     415     9.9781
2.435     438     9.9936
2.44     482     9.9918
2.445     465     9.9971
2.45     424     10.0077
2.455     436     10.0113
2.46     480     9.9866
2.465     453     10.0426
2.47     397     10.0041
2.475     415     10.0304
2.48     460     10.0043
2.485     440     9.9902
2.49     392     10.0235
2.495     406     10.0289
2.5     464     10.0077
2.505     435     10.0304
2.51     384     10.0288
2.515     406     10.0235
2.52     459     10.0377
2.525     435     10.0289
2.53     376     10.0164
2.535     400     10.0393
2.54     454     10.0164
2.545     434     10.0062
2.55     368     10.069
2.555     399     10.041
2.56     467     10.0725
2.565     464     10.0286
2.57     451     10.0531
2.575     511     10.0375
2.58     611     10.0638
2.585     544     10.0689
2.59     432     10.0885
2.595     415     10.0636
2.6     441     10.0689
2.605     400     10.1058
2.61     360     10.0829
2.615     394     10.0864
2.62     458     10.076
2.625     424     10.0814
2.63     364     10.0849
2.635     388     10.0882
2.64     448     10.0881
2.645     425     10.0672
2.65     369     10.1075
2.655     391     10.0916
2.66     439     10.1022
2.665     409     10.0813
2.67     359     10.0621
2.675     385     10.0742
2.68     437     10.0811
2.685     408     10.1004
2.69     364     10.0585
2.695     383     10.076
2.7     439     10.0865
2.705     411     10.0899
2.71     356     10.0865
2.715     384     10.0776
2.72     429     10.092
2.725     396     10.104
2.73     347     10.1199
2.735     383     10.1164
2.74     420     10.0971
2.745     392     10.0935
2.75     347     10.076
2.755     373     10.0829
2.76     425     10.0759
2.765     395     10.1128
2.77     349     10.1179
2.775     372     10.1231
2.78     410     10.1354
2.785     383     10.0971
2.79     345     10.1232
2.795     371     10.0917
2.8     413     10.1163
2.805     389     10.1355
2.81     338     10.1092
2.815     370     10.1322
2.82     415     10.0777
2.825     391     10.1021
2.83     343     10.1111
2.835     368     10.0952
2.84     424     10.1179
2.845     391     10.0969
2.85     346     10.1267
2.855     376     10.1306
2.86     431     10.1109
2.865     386     10.1285
2.87     353     10.1372
2.875     390     10.1285
2.88     420     10.1337
2.885     389     10.1319
2.89     344     10.132
2.895     371     10.1338
2.9     404     10.132
2.905     367     10.1215
2.91     333     10.1249
2.915     357     10.1442
2.92     384     10.097
2.925     356     10.0987
2.93     324     10.1478
2.935     348     10.1127
2.94     384     10.1547
2.945     351     10.1425
2.95     319     10.1514
2.955     349     10.1459
2.96     375     10.1302
2.965     351     10.1495
2.97     316     10.1407
2.975     345     10.1266
2.98     381     10.1337
2.985     346     10.1582
2.99     307     10.1425
2.995     346     10.1407
3     377     10.1461
3.005     355     10.1197
3.01     308     10.1495
3.015     350     10.139
3.02     379     10.118
3.025     351     10.1477
3.03     308     10.1024
3.035     341     10.0743
3.04     383     10.1496
3.045     349     10.1303
3.05     319     10.1249
3.055     343     10.1582
3.06     380     10.1337
3.065     347     10.1161
3.07     307     10.0988
3.075     343     10.1354
3.08     383     10.1268
3.085     352     10.1021
3.09     318     10.1056
3.095     348     10.1392
3.1     384     10.1162
3.105     351     10.1057
3.11     305     10.1039
3.115     341     10.0917
3.12     380     10.1179
3.125     337     10.1039
3.13     314     10.1146
3.135     353     10.1302
3.14     373     10.1163
3.145     344     10.0953
3.15     312     10.0778
3.155     348     10.0779
3.16     376     10.0969
3.165     340     10.0794
3.17     311     10.0936
3.175     347     10.1074
3.18     376     10.0567
3.185     347     10.0743
3.19     314     10.0463
3.195     357     10.0676
3.2     379     10.0936
3.205     352     10.09
3.21     314     10.1021
3.215     352     10.0901
3.22     380     10.0549
3.225     346     10.0689
3.23     315     10.0849
3.235     352     10.076
3.24     383     10.0707
3.245     344     10.0953
3.25     324     10.0761
3.255     355     10.1129
3.26     384     10.0795
3.265     349     10.1093
3.27     319     10.0445
3.275     366     10.1129
3.28     393     10.0607
3.285     343     10.0707
3.29     322     10.062
3.295     360     10.0586
3.3     399     10.0671
3.305     364     10.0952
3.31     334     10.0742
3.315     376     10.0727
3.32     412     10.0847
3.325     357     10.055
3.33     340     10.0585
3.335     384     10.09
3.34     424     10.0515
3.345     377     10.0532
3.35     347     10.0759
3.355     391     10.0534
3.36     419     10.0514
3.365     370     10.1109
3.37     343     10.0583
3.375     379     10.09
3.38     404     10.0831
3.385     362     10.0987
3.39     331     10.0619
3.395     378     10.0795
3.4     412     10.0743
3.405     364     10.0497
3.41     330     10.0322
3.415     378     10.0796
3.42     402     10.0428
3.425     360     10.0672
3.43     330     10.0514
3.435     378     10.0411
3.44     404     10.0672
3.445     360     10.0588
3.45     327     10.041
3.455     368     10.0392
3.46     399     10.0798
3.465     363     10.0725
3.47     358     10.0568
3.475     428     10.09
3.48     498     10.0796
3.485     503     10.0199
3.49     484     10.0499
3.495     462     10.0568
3.5     439     10.0988
3.505     356     10.0865
3.51     316     10.0588
3.515     363     10.041
3.52     417     10.0306
3.525     367     10.0639
3.53     339     10.0217
3.535     392     10.0779
3.54     410     10.0532
3.545     364     10.0515
3.55     339     10.0235
3.555     386     10.0199
3.56     420     10.0339
3.565     359     9.9956
3.57     340     10.0375
3.575     388     10.0446
3.58     411     10.0095
3.585     356     10.0111
3.59     347     10.027
3.595     383     10.0568
3.6     414     9.9993
3.605     364     10.071
3.61     341     10.0077
3.615     387     10.0393
3.62     417     10.0255
3.625     364     10.0096
3.63     347     10.0133
3.635     384     10.0239
3.64     423     10.0445
3.645     360     10.041
3.65     341     10.0411
3.655     400     10.0059
3.66     417     10.0393
3.665     374     10.069
3.67     348     10.0253
3.675     408     10.0131
3.68     424     10.0164
3.685     373     10.0005
3.69     348     10.0186
3.695     400     10.027
3.7     433     10.0814
3.705     382     10.0393
3.71     355     9.9871
3.715     407     10.043
3.72     436     10.0446
3.725     380     10.0166
3.73     369     10.0252
3.735     423     10.0446
3.74     449     10.0342
3.745     388     10.017
3.75     374     10.0042
3.755     437     10.0289
3.76     461     10.0306
3.765     411     10.0115
3.77     384     10.0463
3.775     444     9.9971
3.78     470     10.0515
3.785     404     10.0306
3.79     380     9.992
3.795     432     9.9902
3.8     454     10.041
3.805     392     10.0218
3.81     375     10.0271
3.815     424     10.0361
3.82     447     10.0184
3.825     385     10.0497
3.83     358     10.0391
3.835     408     10.0392
3.84     447     10.006
3.845     380     9.9921
3.85     362     10.0113
3.855     421     10.027
3.86     444     10.0515
3.865     378     10.008
3.87     360     10.008
3.875     416     10.0163
3.88     444     9.9813
3.885     380     10.0115
3.89     367     9.973
3.895     414     10.0007
3.9     444     10.0078
3.905     375     10.0501
3.91     366     10.0149
3.915     422     10.0304
3.92     439     10.0181
3.925     381     9.9586
3.93     364     10.0098
3.935     420     10.0166
3.94     447     10.0025
3.945     379     10.0164
3.95     362     9.9885
3.955     419     10.0166
3.96     443     10.0078
3.965     375     10.0255
3.97     367     10.0024
3.975     426     9.9902
3.98     442     10.0359
3.985     378     10.0007
3.99     364     10.0095
3.995     418     10.0339
4     438     10.0324
4.005     379     10.0464
4.01     367     10.0136
4.015     428     10.0096
4.02     441     10.0113
4.025     379     9.9972
4.03     360     10.0007
4.035     424     10.0288
4.04     447     10.0131
4.045     383     10.0306
4.05     369     10.0024
4.055     426     9.9956
4.06     433     10.0111
4.065     382     9.9869
4.07     364     9.9885
4.075     414     10.0131
4.08     437     10.0043
4.085     370     10.0113
4.09     364     10.0271
4.095     416     10.0359
4.1     436     10.0043
4.105     377     10.0147
4.11     368     10.0129
4.115     421     10.0098
4.12     438     9.9802
4.125     375     9.9991
4.13     375     10.0043
4.135     423     10.0218
4.14     440     9.9974
4.145     378     10.0273
4.15     367     9.9832
4.155     424     10.0253
4.16     440     9.9921
4.165     378     10.0446
4.17     363     10.0288
4.175     421     10.0096
4.18     438     10.0605
4.185     371     10.0115
4.19     376     9.9814
4.195     420     9.9921
4.2     436     10.0237
4.205     373     10.0464
4.21     373     10.0322
4.215     426     10.0181
4.22     436     10.0064
4.225     372     10.0186
4.23     370     9.9482
4.235     436     10.008
4.24     442     10.0064
4.245     384     10.0306
4.25     379     10.0411
4.255     436     10.0149
4.26     454     10.0535
4.265     389     9.9657
4.27     387     9.9781
4.275     441     10.0324
4.28     456     10.022
4.285     403     10.008
4.29     397     10.0377
4.295     453     10.0027
4.3     460     10.0428
4.305     399     10.0184
4.31     392     10.0359
4.315     437     10.041
4.32     443     9.9958
4.325     378     10.0027
4.33     371     9.9991
4.335     432     9.9903
4.34     431     10.0113
4.345     372     10.0499
4.35     375     10.0027
4.355     435     10.0151
4.36     442     10.0377
4.365     378     10.0361
4.37     373     10.0113
4.375     437     9.9849
4.38     439     10.0463
4.385     375     10.0416
4.39     373     10.0218
4.395     433     10.006
4.4     426     10.0361
4.405     385     10.0062
4.41     408     9.9977
4.415     492     10.0166
4.42     533     9.9972
4.425     527     10.0009
4.43     512     9.9956
4.435     494     10.0255
4.44     448     10.0202
4.445     370     10.0009
4.45     359     10.0306
4.455     424     9.9887
4.46     439     9.9989
4.465     378     9.9712
4.47     383     9.9887
4.475     436     10.0043
4.48     432     9.985
4.485     370     9.9974
4.49     380     10.0098
4.495     432     10.0011
4.5     440     9.9938
4.505     376     10.0147
4.51     383     9.9836
4.515     436     9.9781
4.52     441     9.9556
4.525     372     9.9678
4.53     388     9.9783
4.535     449     9.9728
4.54     440     9.9519
4.545     373     9.9745
4.55     390     10.008
4.555     440     9.9921
4.56     447     9.9954
4.565     375     9.9237
4.57     384     9.9605
4.575     448     9.922
4.58     439     10.008
4.585     383     9.957
4.59     395     9.9728
4.595     448     9.9501
4.6     448     9.9395
4.605     384     9.968
4.61     392     9.9307
4.615     456     9.9623
4.62     449     9.941
4.625     383     9.9572
4.63     402     9.9464
4.635     452     9.9519
4.64     451     9.9656
4.645     391     9.945
4.65     392     9.9696
4.655     464     9.9464
4.66     450     9.9745
4.665     399     9.9519
4.67     404     9.9767
4.675     476     9.9397
4.68     456     9.9885
4.685     402     9.9783
4.69     424     9.9643
4.695     476     9.9517
4.7     473     9.9517
4.705     416     9.9678
4.71     426     9.9395
4.715     496     9.9499
4.72     477     9.9572
4.725     421     9.9728
4.73     429     10.0113
4.735     482     9.9275
4.74     474     9.9747
4.745     405     9.9588
4.75     416     9.945
4.755     479     9.9395
4.76     461     9.9484
4.765     396     9.9379
4.77     406     9.9639
4.775     464     9.9537
4.78     452     9.9344
4.785     386     9.9556
4.79     406     9.9694
4.795     469     9.9468
4.8     450     9.9218
4.805     384     9.9482
4.81     404     9.9307
4.815     476     9.936
4.82     452     9.9306
4.825     387     9.9241
4.83     409     9.9413
4.835     464     9.906
4.84     447     9.9411
4.845     388     9.9241
4.85     407     9.9044
4.855     464     9.9537
4.86     442     9.9535
4.865     386     9.9202
4.87     404     9.943
4.875     468     9.9446
4.88     460     9.9271
4.885     397     9.9466
4.89     416     9.9116
4.895     469     9.9271
4.9     448     9.9275
4.905     392     9.9257
4.91     413     9.9377
4.915     463     9.9448
4.92     441     9.9411
4.925     385     9.9381
4.93     412     9.9027
4.935     468     9.8854
4.94     447     9.9047
4.945     388     9.9328
4.95     414     9.9307
4.955     471     9.9167
4.96     455     9.9271
4.965     391     9.936
4.97     416     9.9169
4.975     471     9.873
4.98     448     9.896
4.985     384     9.9482
4.99     406     9.9255
4.995     475     9.9029
5     450     9.9588
5.005     392     9.9133
5.01     416     9.8992
5.015     465     9.9431
5.02     447     9.922
5.025     394     9.959
5.03     404     9.9397
5.035     469     9.9466
5.04     442     9.9413
5.045     399     9.9553
5.05     420     9.9206
5.055     472     9.9098
5.06     454     9.9534
5.065     391     9.957
5.07     408     9.9377
5.075     467     9.9464
5.08     441     9.9395
5.085     392     9.9519
5.09     408     9.9657
5.095     483     9.9446
5.1     447     9.9606
5.105     394     9.9135
5.11     421     9.9257
5.115     474     9.9096
5.12     442     9.9678
5.125     395     9.9606
5.13     424     9.9537
5.135     479     9.9484
5.14     448     9.9694
5.145     384     9.9184
5.15     422     9.9344
5.155     478     9.9202
5.16     452     9.9096
5.165     396     9.931
5.17     434     9.9466
5.175     488     9.9359
5.18     460     9.9063
5.185     406     9.945
5.19     432     9.9468
5.195     484     9.9257
5.2     459     9.9253
5.205     407     9.9415
5.21     454     9.896
5.215     498     9.9656
5.22     456     9.9501
5.225     415     9.9816
5.23     436     9.9484
5.235     486     9.9397
5.24     455     9.9568
5.245     403     9.9484
5.25     431     9.957
5.255     480     9.9324
5.26     440     9.9625
5.265     392     9.9517
5.27     430     9.9278
5.275     483     9.9312
5.28     443     9.9307
5.285     391     9.9151
5.29     425     9.931
5.295     481     9.9346
5.3     447     9.931
5.305     387     9.8907
5.31     428     9.9149
5.315     478     9.9362
5.32     440     9.9291
5.325     380     9.9535
5.33     424     9.9344
5.335     495     9.9238
5.34     487     9.9237
5.345     463     9.9521
5.35     544     9.9553
5.355     629     9.9656
5.36     529     9.9517
5.365     440     9.9413
5.37     431     9.9275
5.375     468     9.9153
5.38     416     9.9346
5.385     383     9.9606
5.39     441     9.9434
5.395     486     9.9294
5.4     442     9.9487
5.405     392     9.9218
5.41     428     9.9237
5.415     475     9.9556
5.42     439     9.9218
5.425     395     9.9096
5.43     430     9.9116
5.435     480     9.9517
5.44     440     9.9204
5.445     390     9.9413
5.45     425     9.8834
5.455     472     9.9222
5.46     442     9.913
5.465     388     9.9114
5.47     429     9.9011
5.475     465     9.9201
5.48     432     9.9133
5.485     391     9.9185
5.49     426     9.9238
5.495     475     9.9167
5.5     438     9.9045
5.505     390     9.8852
5.51     426     9.9096
5.515     478     9.8834
5.52     437     9.9062
5.525     391     9.9202
5.53     428     9.9225
5.535     465     9.8921
5.54     439     9.9009
5.545     392     9.9098
5.55     431     9.9344
5.555     475     9.9395
5.56     445     9.9133
5.565     398     9.9202
5.57     436     9.9273
5.575     480     9.9045
5.58     436     9.9149
5.585     392     9.936
5.59     443     9.894
5.595     482     9.9098
5.6     448     9.9568
5.605     400     9.9289
5.61     447     9.9148
5.615     496     9.9148
5.62     455     9.9482
5.625     412     9.9415
5.63     466     9.9237
5.635     500     9.9042
5.64     456     9.9222
5.645     416     9.9379
5.65     467     9.9428
5.655     499     9.9346
5.66     461     9.9289
5.665     410     9.9255
5.67     454     9.9568
5.675     480     9.9185
5.68     439     9.8921
5.685     390     9.9464
5.69     433     9.9255
5.695     477     9.9362
5.7     428     9.9462
5.705     392     9.9428
5.71     431     9.9238
5.715     471     9.9169
5.72     434     9.9482
5.725     380     9.9694
5.73     429     9.9603
5.735     467     9.9605
5.74     428     9.9869
5.745     384     9.9517
5.75     436     9.9359
5.755     475     9.9184
5.76     430     9.9516
5.765     387     9.9656
5.77     427     9.9694
5.775     467     9.957
5.78     423     9.957
5.785     389     9.9534
5.79     431     9.9516
5.795     469     9.9586
5.8     420     9.9656
5.805     390     9.9535
5.81     438     9.9884
5.815     476     9.9448
5.82     432     9.9638
5.825     383     9.9586
5.83     424     10.0042
5.835     472     9.9463
5.84     409     9.9691
5.845     379     9.9867
5.85     432     9.9972
5.855     470     9.9359
5.86     425     9.957
5.865     388     9.934
5.87     434     9.9778
5.875     468     9.9673
5.88     424     9.9639
5.885     383     9.9763
5.89     431     10.0007
5.895     466     10.0094
5.9     416     9.9484
5.905     386     9.9883
5.91     432     10.027
5.915     475     10.0024
5.92     412     9.9674
5.925     385     9.9535
5.93     426     9.9655
5.935     461     9.9938
5.94     415     10.0062
5.945     380     10.0024
5.95     435     9.9743
5.955     470     10.0077
5.96     407     9.983
5.965     381     10.0009
5.97     438     9.9586
5.975     456     10.0164
5.98     412     9.9763
5.985     382     9.9643
5.99     421     9.992
5.995     468     10.006
6     407     9.9971
6.005     383     10.0252
6.01     435     10.0058
6.015     460     9.9989
6.02     407     10.0252
6.025     384     10.0113
6.03     436     10.0129
6.035     463     10.0377
6.04     403     10.0235
6.045     383     10.0006
6.05     431     10.0461
6.055     464     10.0217
6.06     411     10.0217
6.065     379     10.0286
6.07     433     10.0076
6.075     455     10.0342
6.08     407     10.0515
6.085     383     10.0062
6.09     435     10.0392
6.095     462     10.0129
6.1     407     10.062
6.105     390     10.0638
6.11     440     10.0409
6.115     464     10.0339
6.12     415     10.0393
6.125     374     10.0409
6.13     429     10.0356
6.135     463     10.0445
6.14     412     10.02
6.145     380     10.0199
6.15     440     10.0479
6.155     463     10.0391
6.16     396     10.0566
6.165     381     10.0481
6.17     434     10.0463
6.175     462     10.0568
6.18     402     10.0567
6.185     376     10.0585
6.19     431     10.0672
6.195     452     10.0463
6.2     404     10.0654
6.205     376     10.0166
6.21     428     10.0603
6.215     451     10.0481
6.22     398     10.0639
6.225     385     10.0656
6.23     457     10.0445
6.235     505     10.0654
6.24     486     10.0952
6.245     515     10.0566
6.25     584     10.1004
6.255     541     10.0585
6.26     438     10.0654
6.265     383     10.0568
6.27     420     10.076
6.275     433     10.0882
6.28     392     10.0831
6.285     384     10.0672
6.29     447     10.104
6.295     461     10.0602
6.3     398     10.0883
6.305     376     10.0672
6.31     439     10.0567
6.315     463     10.0971
6.32     402     10.0885
6.325     379     10.0479
6.33     440     10.104
6.335     452     10.0727
6.34     399     10.1006
6.345     375     10.0656
6.35     432     10.0585
6.355     464     10.0671
6.36     396     10.1057
6.365     382     10.062
6.37     431     10.0409
6.375     450     10.076
6.38     394     10.0531
6.385     381     10.0936
6.39     434     10.1057
6.395     456     10.0864
6.4     389     10.1004
6.405     384     10.1039
6.41     444     10.0743
