Time      ECG     TEB
3.73     451     8.468
3.735     427     8.4875
3.74     432     8.4767
3.745     456     8.4931
3.75     448     8.4767
3.755     419     8.4745
3.76     404     8.4745
3.765     431     8.4865
3.77     428     8.4637
3.775     408     8.4802
3.78     400     8.5039
3.785     421     8.506
3.79     436     8.4964
3.795     403     8.5125
3.8     408     8.5006
3.805     430     8.5072
3.81     423     8.5189
3.815     408     8.5104
3.82     404     8.5201
3.825     420     8.5093
3.83     430     8.4778
3.835     404     8.5233
3.84     400     8.529
3.845     436     8.5125
3.85     424     8.5029
3.855     401     8.5299
3.86     399     8.506
3.865     432     8.5072
3.87     420     8.4985
3.875     403     8.5135
3.88     404     8.5081
3.885     418     8.5147
3.89     419     8.5179
3.895     408     8.5288
3.9     416     8.4943
3.905     436     8.5332
3.91     427     8.5309
3.915     412     8.5332
3.92     396     8.5299
3.925     426     8.5027
3.93     417     8.5224
3.935     408     8.5374
3.94     412     8.5276
3.945     428     8.5536
3.95     423     8.5245
3.955     404     8.5288
3.96     403     8.5075
3.965     415     8.5212
3.97     424     8.5299
3.975     392     8.5332
3.98     391     8.532
3.985     424     8.5396
3.99     422     8.5699
3.995     392     8.5353
4     392     8.5506
4.005     411     8.5419
4.01     416     8.529
4.015     402     8.541
4.02     400     8.5689
4.025     420     8.5506
4.03     420     8.544
4.035     400     8.5365
4.04     392     8.5407
4.045     423     8.529
4.05     416     8.582
4.055     399     8.5614
4.06     396     8.5323
4.065     422     8.5527
4.07     416     8.5494
4.075     387     8.5623
4.08     387     8.5841
4.085     416     8.5506
4.09     408     8.5506
4.095     391     8.5626
4.1     400     8.57
4.105     415     8.5679
4.11     424     8.5758
4.115     399     8.5668
4.12     404     8.5766
4.125     426     8.5895
4.13     426     8.582
4.135     408     8.5766
4.14     402     8.5895
4.145     417     8.5919
4.15     416     8.5884
4.155     395     8.5845
4.16     395     8.6201
4.165     417     8.6135
4.17     423     8.6048
4.175     396     8.6114
4.18     391     8.6168
4.185     402     8.6147
4.19     413     8.6255
4.195     396     8.6135
4.2     388     8.6222
4.205     416     8.6234
4.21     406     8.6408
4.215     392     8.6267
4.22     383     8.6503
4.225     407     8.6351
4.23     417     8.6321
4.235     392     8.6234
4.24     392     8.6069
4.245     407     8.6449
4.25     407     8.6267
4.255     404     8.6548
4.26     415     8.6656
4.265     480     8.6147
4.27     511     8.6395
4.275     532     8.6569
4.28     548     8.6602
4.285     543     8.6515
4.29     458     8.6573
4.295     384     8.6495
4.3     367     8.6623
4.305     383     8.6495
4.31     400     8.6503
4.315     376     8.6627
4.32     377     8.6321
4.325     403     8.6557
4.33     407     8.6557
4.335     385     8.6797
4.34     387     8.6689
4.345     407     8.6755
4.35     403     8.6594
4.355     396     8.683
4.36     396     8.6602
4.365     415     8.7004
4.37     422     8.6656
4.375     396     8.7145
4.38     384     8.707
4.385     420     8.6992
4.39     407     8.6809
4.395     384     8.7049
4.4     384     8.7219
4.405     420     8.6896
4.41     415     8.7157
4.415     391     8.7016
4.42     394     8.6789
4.425     415     8.7153
4.43     423     8.695
4.435     402     8.6992
4.44     392     8.7165
4.445     415     8.6971
4.45     419     8.6884
4.455     406     8.6938
4.46     388     8.6797
4.465     415     8.6863
4.47     420     8.6872
4.475     399     8.7025
4.48     406     8.6992
4.485     431     8.6896
4.49     424     8.6839
4.495     410     8.6929
4.5     397     8.7348
4.505     428     8.6959
4.51     424     8.7091
4.515     413     8.7447
4.52     414     8.695
4.525     438     8.7025
4.53     436     8.6905
4.535     408     8.7058
4.54     401     8.6962
4.545     436     8.7111
4.55     440     8.7244
4.555     408     8.7145
4.56     404     8.7124
4.565     431     8.7198
4.57     432     8.7033
4.575     400     8.6917
4.58     396     8.6971
4.585     424     8.6863
4.59     419     8.7099
4.595     404     8.7099
4.6     392     8.7016
4.605     420     8.6938
4.61     420     8.7111
4.615     384     8.7231
4.62     384     8.7004
4.625     416     8.7219
4.63     408     8.6959
4.635     384     8.7132
4.64     373     8.6947
4.645     404     8.7099
4.65     411     8.7372
4.655     388     8.7045
4.66     384     8.698
4.665     408     8.683
4.67     416     8.7165
4.675     384     8.6818
4.68     384     8.7012
4.685     407     8.6938
4.69     408     8.6992
4.695     385     8.7091
4.7     387     8.6743
4.705     420     8.6938
4.71     420     8.6743
4.715     396     8.7178
4.72     392     8.6776
4.725     408     8.6722
4.73     415     8.6677
4.735     384     8.6507
4.74     383     8.671
4.745     420     8.6408
4.75     416     8.6495
4.755     385     8.6461
4.76     384     8.6689
4.765     416     8.6689
4.77     418     8.6602
4.775     392     8.6839
4.78     384     8.6677
4.785     415     8.6449
4.79     411     8.6623
4.795     383     8.6635
4.8     388     8.6408
4.805     403     8.6395
4.81     424     8.6548
4.815     396     8.6428
4.82     384     8.6644
4.825     412     8.671
4.83     407     8.6449
4.835     392     8.6524
4.84     382     8.647
4.845     411     8.6222
4.85     416     8.6656
4.855     394     8.6602
4.86     377     8.6644
4.865     396     8.6602
4.87     420     8.6602
4.875     383     8.6395
4.88     375     8.6495
4.885     408     8.6168
4.89     405     8.6288
4.895     384     8.6408
4.9     373     8.6375
4.905     400     8.6602
4.91     415     8.6561
4.915     400     8.6656
4.92     376     8.6395
4.925     403     8.6276
4.93     419     8.6255
4.935     395     8.6243
4.94     382     8.6243
4.945     403     8.6243
4.95     428     8.6524
4.955     399     8.6351
4.96     375     8.6234
4.965     415     8.6231
4.97     424     8.6264
4.975     391     8.6168
4.98     377     8.6189
4.985     414     8.6267
4.99     418     8.6114
4.995     399     8.6243
5     376     8.6159
5.005     399     8.6288
5.01     415     8.6015
5.015     392     8.5994
5.02     378     8.5853
5.025     399     8.6048
5.03     413     8.6102
5.035     391     8.6177
5.04     380     8.6081
5.045     408     8.6114
5.05     408     8.6362
5.055     384     8.63
5.06     371     8.5949
5.065     416     8.5965
5.07     431     8.6177
5.075     444     8.6039
5.08     451     8.6515
5.085     527     8.6114
5.09     576     8.5994
5.095     536     8.5973
5.1     475     8.6102
5.105     432     8.6255
5.11     400     8.6015
5.115     361     8.6156
5.12     359     8.5932
5.125     397     8.6102
5.13     415     8.6255
5.135     392     8.6198
5.14     384     8.6231
5.145     416     8.584
5.15     419     8.6231
5.155     396     8.5994
5.16     383     8.5638
5.165     416     8.5845
5.17     424     8.5778
5.175     404     8.582
5.18     390     8.5907
5.185     416     8.5886
5.19     427     8.5886
5.195     412     8.6114
5.2     385     8.6048
5.205     420     8.6102
5.21     431     8.6135
5.215     399     8.6156
5.22     395     8.6003
5.225     426     8.5928
5.23     440     8.5907
5.235     408     8.5874
5.24     402     8.5907
5.245     417     8.5961
5.25     431     8.6156
5.255     420     8.5853
5.26     395     8.6048
5.265     434     8.6048
5.27     440     8.6024
5.275     412     8.582
5.28     399     8.5808
5.285     424     8.5959
5.29     446     8.5961
5.295     411     8.5743
5.3     404     8.5949
5.305     437     8.5916
5.31     455     8.6135
5.315     420     8.6027
5.32     408     8.5884
5.325     446     8.6102
5.33     462     8.5994
5.335     436     8.621
5.34     416     8.6123
5.345     448     8.597
5.35     455     8.6177
5.355     431     8.6036
5.36     415     8.5992
5.365     448     8.597
5.37     456     8.6048
5.375     426     8.6036
5.38     404     8.6372
5.385     436     8.6219
5.39     448     8.6156
5.395     416     8.6393
5.4     395     8.6156
5.405     431     8.6048
5.41     431     8.6222
5.415     404     8.6404
5.42     396     8.5982
5.425     416     8.609
5.43     440     8.5992
5.435     400     8.6208
5.44     387     8.6024
5.445     424     8.6057
5.45     431     8.6024
5.455     399     8.6102
5.46     390     8.5818
5.465     415     8.6003
5.47     436     8.5992
5.475     401     8.5753
5.48     396     8.5743
5.485     415     8.5785
5.49     432     8.6013
5.495     412     8.5938
5.5     400     8.5754
5.505     416     8.5647
5.51     429     8.5525
5.515     408     8.5494
5.52     392     8.5764
5.525     432     8.6013
5.53     433     8.5407
5.535     415     8.5601
5.54     408     8.5245
5.545     425     8.5428
5.55     439     8.5081
5.555     410     8.5201
5.56     395     8.5374
5.565     419     8.5419
5.57     441     8.5342
5.575     411     8.5168
5.58     404     8.5299
5.585     426     8.5417
5.59     439     8.4877
5.595     408     8.5243
5.6     406     8.5093
5.605     434     8.5125
5.61     433     8.5417
5.615     411     8.4832
5.62     395     8.494
5.625     428     8.4908
5.63     439     8.4962
5.635     407     8.4854
5.64     397     8.5309
5.645     423     8.4973
5.65     440     8.467
5.655     402     8.494
5.66     400     8.4529
5.665     424     8.4757
5.67     432     8.4952
5.675     416     8.48
5.68     400     8.468
5.685     427     8.4844
5.69     444     8.4973
5.695     416     8.4854
5.7     397     8.4605
5.705     436     8.4541
5.71     446     8.4844
5.715     415     8.4854
5.72     407     8.4518
5.725     432     8.4703
5.73     436     8.4767
5.735     415     8.4572
5.74     407     8.4691
5.745     438     8.4854
5.75     456     8.4778
5.755     417     8.4778
5.76     416     8.4811
5.765     447     8.479
5.77     456     8.4495
5.775     434     8.4703
5.78     424     8.4551
5.785     440     8.4788
5.79     451     8.4616
5.795     424     8.4745
5.8     414     8.4724
5.805     439     8.4529
5.81     447     8.4637
5.815     416     8.4561
5.82     407     8.4583
5.825     438     8.4702
5.83     439     8.4518
5.835     416     8.4572
5.84     414     8.4605
5.845     440     8.4539
5.85     446     8.4636
5.855     424     8.4302
5.86     410     8.4215
5.865     432     8.4409
5.87     439     8.4051
5.875     414     8.4312
5.88     405     8.4323
5.885     455     8.4149
5.89     489     8.4485
5.895     515     8.4225
5.9     543     8.4128
5.905     612     8.4302
5.91     604     8.4279
5.915     504     8.4149
5.92     431     8.4333
5.925     416     8.4431
5.93     424     8.4041
5.935     420     8.4269
5.94     416     8.402
5.945     440     8.4171
5.95     455     8.4053
5.955     419     8.4149
5.96     407     8.3945
5.965     437     8.3847
5.97     460     8.4138
5.975     436     8.3954
5.98     428     8.3521
5.985     452     8.3639
5.99     455     8.3737
5.995     424     8.3748
6     410     8.3814
6.005     448     8.3922
6.01     455     8.4063
6.015     432     8.3814
6.02     417     8.3932
6.025     455     8.3814
6.03     468     8.3997
6.035     432     8.3878
6.04     432     8.3945
6.045     456     8.3748
6.05     472     8.3922
6.055     432     8.3912
6.06     434     8.3694
6.065     451     8.3847
6.07     459     8.3878
6.075     440     8.3845
6.08     431     8.3716
6.085     469     8.3921
6.09     472     8.3889
6.095     440     8.4019
6.1     435     8.4105
6.105     474     8.3976
6.11     479     8.4181
6.115     448     8.4203
6.12     445     8.4084
6.125     467     8.391
6.13     479     8.4041
6.135     456     8.4203
6.14     460     8.3932
6.145     490     8.3976
6.15     484     8.3661
6.155     464     8.4149
6.16     456     8.4063
6.165     487     8.3889
6.17     493     8.4063
6.175     463     8.4084
6.18     455     8.4094
6.185     480     8.3976
6.19     480     8.4149
6.195     456     8.4182
6.2     458     8.3933
6.205     467     8.4225
6.21     480     8.4225
6.215     456     8.4377
6.22     436     8.4182
6.225     456     8.441
6.23     472     8.4269
6.235     446     8.4258
6.24     432     8.4691
6.245     455     8.4206
6.25     455     8.4346
6.255     425     8.4323
6.26     419     8.4421
6.265     441     8.44
6.27     455     8.4529
6.275     440     8.4518
6.28     424     8.4443
6.285     455     8.4389
6.29     455     8.4389
6.295     448     8.4248
6.3     423     8.4541
6.305     456     8.4258
6.31     468     8.4326
6.315     444     8.44
6.32     425     8.4421
6.325     466     8.4128
6.33     458     8.4269
6.335     439     8.4215
6.34     425     8.4194
6.345     452     8.4009
6.35     463     8.4302
6.355     448     8.3999
6.36     423     8.3945
6.365     448     8.4065
6.37     457     8.3837
6.375     447     8.376
6.38     432     8.3901
6.385     464     8.4095
6.39     464     8.3966
6.395     440     8.402
6.4     423     8.3858
6.405     464     8.3837
6.41     470     8.377
