Time      ECG     TEB
1.67     7     9.1302
1.675     17     9.1566
1.68     15     9.1243
1.685     14     9.1263
1.69     14     9.1404
1.695     20     9.1189
1.7     14     9.1491
1.705     11     9.1123
1.71     13     9.1376
1.715     18     9.1148
1.72     10     9.1015
1.725     13     9.1143
1.73     15     9.0874
1.735     14     9.1102
1.74     8     9.0808
1.745     12     9.1189
1.75     17     9.1317
1.755     7     9.1015
1.76     16     9.1276
1.765     10     9.0787
1.77     8     9.0829
1.775     12     9.0862
1.78     8     9.1222
1.785     14     9.0775
1.79     19     9.0949
1.795     14     9.0874
1.8     12     9.0957
1.805     13     9.0949
1.81     15     9.0841
1.815     16     9.111
1.82     16     9.1123
1.825     15     9.1255
1.83     10     9.1003
1.835     11     9.0916
1.84     17     9.0908
1.845     10     9.092
1.85     13     9.0937
1.855     11     9.1036
1.86     20     9.1061
1.865     15     9.1015
1.87     12     9.1069
1.875     9     9.1123
1.88     17     9.1015
1.885     9     9.109
1.89     12     9.1164
1.895     21     9.0987
1.9     12     9.1417
1.905     11     9.1069
1.91     15     9.1007
1.915     12     9.1115
1.92     15     9.123
1.925     15     9.0982
1.93     16     9.135
1.935     11     9.1102
1.94     10     9.0949
1.945     10     9.1255
1.95     11     9.123
1.955     12     9.1169
1.96     10     9.1148
1.965     14     9.1309
1.97     14     9.1363
1.975     13     9.1309
1.98     10     9.1276
1.985     8     9.1156
1.99     13     9.121
1.995     16     9.1417
2     13     9.1404
2.005     8     9.1317
2.01     10     9.133
2.015     13     9.1384
2.02     11     9.1496
2.025     18     9.1243
2.03     11     9.1504
2.035     16     9.1491
2.04     14     9.1243
2.045     13     9.1458
2.05     18     9.121
2.055     11     9.1437
2.06     17     9.145
2.065     16     9.1504
2.07     18     9.1653
2.075     9     9.1711
2.08     14     9.1371
2.085     11     9.1765
2.09     14     9.1557
2.095     15     9.1578
2.1     15     9.1926
2.105     11     9.1839
2.11     11     9.1947
2.115     13     9.1913
2.12     16     9.1765
2.125     11     9.1826
2.13     10     9.1818
2.135     14     9.1731
2.14     18     9.1773
2.145     16     9.1806
2.15     13     9.1632
2.155     16     9.1818
2.16     9     9.1698
2.165     14     9.1793
2.17     16     9.1773
2.175     14     9.1752
2.18     15     9.186
2.185     14     9.1872
2.19     11     9.198
2.195     13     9.2021
2.2     14     9.1947
2.205     11     9.1872
2.21     18     9.1806
2.215     14     9.1818
2.22     16     9.1719
2.225     14     9.1818
2.23     16     9.1967
2.235     11     9.1806
2.24     18     9.174
2.245     11     9.2096
2.25     10     9.2
2.255     11     9.21
2.26     13     9.21
2.265     15     9.1939
2.27     11     9.1711
2.275     17     9.1724
2.28     14     9.1905
2.285     12     9.1939
2.29     10     9.1839
2.295     19     9.1731
2.3     16     9.1752
2.305     9     9.1793
2.31     13     9.1665
2.315     14     9.188
2.32     17     9.1852
2.325     16     9.1624
2.33     15     9.1437
2.335     11     9.2054
2.34     8     9.1839
2.345     13     9.1678
2.35     9     9.155
2.355     21     9.1545
2.36     9     9.1537
2.365     11     9.145
2.37     14     9.133
2.375     13     9.145
2.38     12     9.1516
2.385     17     9.1317
2.39     16     9.1557
2.395     13     9.1437
2.4     13     9.1483
2.405     12     9.1905
2.41     11     9.1384
2.415     9     9.1504
2.42     10     9.1665
2.425     15     9.1632
2.43     18     9.1557
2.435     12     9.1611
2.44     6     9.133
2.445     25     9.1409
2.45     17     9.1665
2.455     15     9.1711
2.46     9     9.1483
2.465     11     9.1384
2.47     14     9.1404
2.475     15     9.1371
2.48     15     9.1376
2.485     9     9.123
2.49     21     9.1371
2.495     14     9.1276
2.5     17     9.1425
2.505     17     9.1115
2.51     14     9.1686
2.515     18     9.1591
2.52     18     9.1363
2.525     13     9.1483
2.53     21     9.1557
2.535     16     9.1263
2.54     13     9.1512
2.545     15     9.1458
2.55     16     9.1417
2.555     13     9.1396
2.56     14     9.1583
2.565     15     9.1309
2.57     16     9.1491
2.575     14     9.1177
2.58     25     9.1404
2.585     12     9.1413
2.59     12     9.15
2.595     15     9.145
2.6     13     9.133
2.605     14     9.1491
2.61     14     9.1657
2.615     19     9.145
2.62     14     9.1189
2.625     10     9.1491
2.63     15     9.1578
2.635     20     9.1657
2.64     17     9.1557
2.645     21     9.1409
2.65     17     9.1309
2.655     15     9.1276
2.66     16     9.133
2.665     8     9.1437
2.67     18     9.1483
2.675     12     9.1578
2.68     20     9.1417
2.685     12     9.1338
2.69     15     9.1557
2.695     13     9.1284
2.7     14     9.1384
2.705     14     9.1309
2.71     14     9.1491
2.715     10     9.1504
2.72     9     9.1479
2.725     19     9.1665
2.73     15     9.145
2.735     11     9.1524
2.74     14     9.1644
2.745     14     9.1557
2.75     12     9.1744
2.755     13     9.1719
2.76     18     9.198
2.765     20     9.1665
2.77     15     9.198
2.775     12     9.1765
2.78     7     9.1992
2.785     17     9.2046
2.79     5     9.1686
2.795     14     9.1893
2.8     15     9.1818
2.805     19     9.1872
2.81     15     9.1798
2.815     11     9.1818
2.82     10     9.1785
2.825     14     9.2046
2.83     15     9.1599
2.835     11     9.1773
2.84     17     9.1905
2.845     10     9.1603
2.85     13     9.1744
2.855     15     9.2013
2.86     11     9.2087
2.865     15     9.1913
2.87     17     9.1711
2.875     12     9.2087
2.88     13     9.1752
2.885     19     9.2054
2.89     15     9.2166
2.895     17     9.2489
2.9     18     9.2303
2.905     16     9.2315
2.91     26     9.2166
2.915     14     9.212
2.92     14     9.2154
2.925     15     9.2021
2.93     16     9.2162
2.935     20     9.2141
2.94     8     9.2423
2.945     19     9.2369
2.95     15     9.2228
2.955     16     9.2456
2.96     12     9.2216
2.965     13     9.2414
2.97     14     9.2535
2.975     22     9.2207
2.98     13     9.2361
2.985     16     9.2294
2.99     13     9.2146
2.995     16     9.2162
3     17     9.2067
3.005     12     9.2067
3.01     10     9.1992
3.015     19     9.2033
3.02     11     9.2
3.025     16     9.2282
3.03     15     9.2087
3.035     18     9.2067
3.04     19     9.2087
3.045     16     9.2113
3.05     17     9.2079
3.055     19     9.1947
3.06     17     9.1818
3.065     11     9.1798
3.07     15     9.1798
3.075     16     9.1831
3.08     17     9.1847
3.085     19     9.1678
3.09     16     9.1926
3.095     19     9.1872
3.1     19     9.212
3.105     16     9.1959
3.11     15     9.1926
3.115     16     9.1818
3.12     18     9.1706
3.125     13     9.1644
3.13     23     9.1657
3.135     17     9.1653
3.14     22     9.1785
3.145     16     9.1773
3.15     19     9.1591
3.155     14     9.1757
3.16     19     9.1959
3.165     14     9.1644
3.17     16     9.1599
3.175     18     9.1545
3.18     19     9.1599
3.185     13     9.1719
3.19     17     9.1578
3.195     13     9.1578
3.2     17     9.1404
3.205     20     9.1885
3.21     18     9.145
3.215     12     9.1826
3.22     11     9.155
3.225     13     9.1678
3.23     17     9.1785
3.235     17     9.1711
3.24     12     9.1678
3.245     9     9.1706
3.25     11     9.1644
3.255     21     9.1599
3.26     17     9.1516
3.265     10     9.1785
3.27     17     9.1731
3.275     17     9.1425
3.28     18     9.1947
3.285     15     9.1947
3.29     15     9.1744
3.295     14     9.2033
3.3     14     9.1632
3.305     14     9.1926
3.31     16     9.1731
3.315     15     9.1731
3.32     18     9.1785
3.325     16     9.1872
3.33     14     9.188
3.335     19     9.1752
3.34     23     9.1785
3.345     14     9.1644
3.35     17     9.1591
3.355     20     9.1818
3.36     15     9.1818
3.365     19     9.1972
3.37     14     9.1731
3.375     19     9.1939
3.38     15     9.1905
3.385     24     9.1657
3.39     15     9.1644
3.395     23     9.1731
3.4     17     9.1644
3.405     20     9.1785
3.41     16     9.1777
3.415     15     9.1653
3.42     16     9.1698
3.425     17     9.1806
3.43     16     9.1967
3.435     15     9.1926
3.44     12     9.1806
3.445     48     9.1918
3.45     73     9.1905
3.455     35     9.1905
3.46     12     9.2005
3.465     13     9.2026
3.47     16     9.1872
3.475     15     9.1798
3.48     16     9.1785
3.485     21     9.2005
3.49     18     9.1947
3.495     12     9.1624
3.5     16     9.2133
3.505     14     9.2092
3.51     8     9.1765
3.515     21     9.212
3.52     12     9.1959
3.525     17     9.1785
3.53     14     9.167
3.535     22     9.1719
3.54     17     9.1724
3.545     14     9.1806
3.55     25     9.2005
3.555     18     9.1624
3.56     14     9.1798
3.565     18     9.1878
3.57     14     9.2079
3.575     16     9.1972
3.58     19     9.2146
3.585     13     9.1939
3.59     13     9.1905
3.595     18     9.2067
3.6     18     9.2166
3.605     18     9.2166
3.61     17     9.2005
3.615     15     9.2113
3.62     18     9.1959
3.625     14     9.2013
3.63     19     9.2046
3.635     20     9.2154
3.64     17     9.2253
3.645     18     9.2113
3.65     13     9.2294
3.655     14     9.2207
3.66     14     9.2079
3.665     15     9.21
3.67     18     9.232
3.675     14     9.232
3.68     26     9.2501
3.685     20     9.2294
3.69     18     9.222
3.695     12     9.2456
3.7     13     9.2381
3.705     17     9.2348
3.71     17     9.2113
3.715     23     9.2468
3.72     27     9.2609
3.725     20     9.2476
3.73     15     9.2729
3.735     24     9.2443
3.74     20     9.2481
3.745     17     9.2783
3.75     20     9.2758
3.755     14     9.2448
3.76     17     9.2374
3.765     17     9.2369
3.77     15     9.2348
3.775     20     9.2588
3.78     17     9.2348
3.785     18     9.251
3.79     27     9.2501
3.795     20     9.2683
3.8     19     9.2348
3.805     21     9.2555
3.81     20     9.2514
3.815     22     9.2294
3.82     19     9.2501
3.825     18     9.2572
3.83     17     9.2216
3.835     18     9.2307
3.84     16     9.2448
3.845     14     9.2468
3.85     18     9.2228
3.855     14     9.2381
3.86     14     9.2241
3.865     20     9.2468
3.87     18     9.2348
3.875     23     9.2187
3.88     27     9.2266
3.885     25     9.2126
3.89     18     9.2166
3.895     14     9.2087
3.9     11     9.2274
3.905     17     9.2079
3.91     15     9.2207
3.915     16     9.2274
3.92     18     9.2361
3.925     17     9.2187
3.93     20     9.212
3.935     22     9.2241
3.94     23     9.2166
3.945     15     9.2435
3.95     21     9.2133
3.955     15     9.2187
3.96     15     9.2133
3.965     20     9.1905
3.97     16     9.2046
3.975     22     9.2067
3.98     23     9.1947
3.985     17     9.2033
3.99     28     9.1959
3.995     26     9.2174
4     10     9.2266
4.005     21     9.1893
4.01     18     9.2187
4.015     21     9.1885
4.02     20     9.1806
4.025     19     9.2067
4.03     14     9.2013
4.035     21     9.1898
4.04     16     9.2079
4.045     24     9.2013
4.05     19     9.1657
4.055     18     9.1898
4.06     16     9.2133
4.065     13     9.1926
4.07     21     9.1814
4.075     18     9.2067
4.08     19     9.2059
4.085     15     9.198
4.09     23     9.1757
4.095     16     9.2054
4.1     15     9.167
4.105     20     9.1798
4.11     25     9.1793
4.115     17     9.1893
4.12     14     9.2126
4.125     19     9.1831
4.13     26     9.1818
4.135     19     9.2046
4.14     20     9.1905
4.145     32     9.1865
4.15     35     9.1926
4.155     25     9.1905
4.16     32     9.2092
4.165     45     9.2079
4.17     45     9.222
4.175     36     9.1798
4.18     30     9.1947
4.185     47     9.2013
4.19     47     9.157
4.195     34     9.2013
4.2     36     9.2013
4.205     56     9.2079
4.21     47     9.2005
4.215     33     9.1724
4.22     36     9.1852
4.225     55     9.1826
4.23     52     9.1798
4.235     28     9.2026
4.24     37     9.1905
4.245     52     9.1926
4.25     52     9.1777
4.255     32     9.1777
4.26     37     9.1852
4.265     56     9.1798
4.27     51     9.1785
4.275     46     9.1852
4.28     41     9.1959
4.285     52     9.2013
4.29     54     9.2113
4.295     46     9.2067
4.3     84     9.1905
4.305     127     9.2113
4.31     175     9.2079
4.315     208     9.2013
4.32     218     9.1905
4.325     192     9.186
4.33     111     9.2213
4.335     46     9.2568
4.34     26     9.2381
4.345     60     9.2287
4.35     61     9.2213
4.355     54     9.2179
4.36     64     9.2568
4.365     77     9.232
4.37     72     9.2394
4.375     60     9.2287
4.38     68     9.2287
4.385     74     9.234
4.39     82     9.23
4.395     63     9.2294
4.4     70     9.2092
4.405     83     9.2374
4.41     76     9.21
4.415     69     9.2046
4.42     71     9.2481
4.425     93     9.2333
4.43     88     9.2443
4.435     76     9.2369
4.44     75     9.2394
4.445     98     9.2287
4.45     89     9.2026
4.455     83     9.2427
4.46     84     9.23
4.465     96     9.2394
4.47     99     9.2113
4.475     82     9.222
4.48     84     9.2166
4.485     106     9.2166
4.49     108     9.2588
4.495     93     9.2514
4.5     93     9.222
4.505     115     9.2274
4.51     110     9.2481
4.515     100     9.2348
4.52     98     9.2407
4.525     118     9.2435
4.53     111     9.2497
4.535     102     9.2414
4.54     105     9.2369
4.545     127     9.2576
4.55     122     9.2427
4.555     107     9.2481
4.56     111     9.2435
4.565     127     9.2294
4.57     126     9.2501
4.575     114     9.2394
4.58     111     9.2207
4.585     128     9.2294
4.59     129     9.2609
4.595     116     9.2555
4.6     114     9.2489
4.605     130     9.2878
4.61     131     9.263
4.615     115     9.2849
4.62     112     9.2369
4.625     133     9.2535
4.63     134     9.2468
4.635     109     9.275
4.64     114     9.277
4.645     128     9.2609
4.65     127     9.2704
4.655     111     9.265
4.66     117     9.2655
4.665     129     9.2568
4.67     132     9.2543
4.675     114     9.2683
4.68     113     9.2522
4.685     134     9.2671
4.69     132     9.2642
4.695     124     9.2671
4.7     116     9.2522
4.705     136     9.2456
4.71     140     9.2522
4.715     122     9.2555
4.72     123     9.2596
4.725     140     9.2435
4.73     142     9.2617
4.735     120     9.234
4.74     127     9.2501
4.745     139     9.232
4.75     141     9.251
4.755     134     9.2307
4.76     125     9.2328
4.765     149     9.234
4.77     142     9.2448
4.775     125     9.2414
4.78     132     9.2294
4.785     152     9.2133
4.79     148     9.222
4.795     128     9.2092
4.8     136     9.2046
4.805     146     9.2079
4.81     150     9.22
4.815     136     9.2261
4.82     138     9.2087
4.825     150     9.2207
4.83     145     9.2154
4.835     134     9.2261
4.84     140     9.2079
4.845     160     9.2187
4.85     154     9.1992
4.855     135     9.2046
4.86     142     9.2079
4.865     155     9.2054
4.87     153     9.2026
4.875     138     9.2241
4.88     144     9.2079
4.885     162     9.2166
4.89     152     9.1939
4.895     137     9.2046
4.9     148     9.1955
4.905     159     9.2261
4.91     154     9.2204
4.915     148     9.2067
4.92     148     9.1818
4.925     163     9.2079
4.93     161     9.2054
4.935     148     9.2207
4.94     149     9.2141
4.945     164     9.1872
4.95     168     9.2087
4.955     156     9.212
4.96     155     9.2013
4.965     168     9.1992
4.97     170     9.1831
4.975     155     9.212
4.98     156     9.2013
4.985     170     9.1926
4.99     173     9.1959
4.995     157     9.1806
5     161     9.2054
5.005     172     9.198
5.01     166     9.1865
5.015     160     9.1939
5.02     157     9.1839
5.025     176     9.2266
5.03     182     9.2054
5.035     166     9.2005
5.04     164     9.2079
5.045     176     9.1952
5.05     185     9.2154
5.055     172     9.2146
5.06     169     9.2046
5.065     192     9.2187
5.07     193     9.222
5.075     173     9.2207
5.08     175     9.2126
5.085     195     9.2253
5.09     192     9.2313
5.095     180     9.232
5.1     179     9.2274
5.105     202     9.1992
5.11     192     9.2166
5.115     180     9.2166
5.12     175     9.2187
5.125     191     9.21
5.13     177     9.2253
5.135     168     9.2213
5.14     173     9.2294
5.145     187     9.2287
5.15     191     9.212
5.155     176     9.2087
5.16     173     9.1985
5.165     194     9.2026
5.17     188     9.2026
5.175     173     9.2026
5.18     184     9.2328
5.185     196     9.2287
5.19     217     9.22
5.195     247     9.2005
5.2     289     9.2241
5.205     351     9.2253
5.21     374     9.2287
5.215     323     9.2013
5.22     252     9.2303
5.225     208     9.2294
5.23     184     9.2113
5.235     165     9.2005
5.24     179     9.2213
5.245     203     9.2113
5.25     214     9.222
5.255     192     9.2113
5.26     198     9.21
5.265     218     9.2154
5.27     209     9.1952
5.275     202     9.1939
5.28     201     9.21
5.285     214     9.21
5.29     220     9.2039
5.295     199     9.2079
5.3     200     9.2233
5.305     215     9.2179
5.31     223     9.2287
5.315     200     9.2427
5.32     210     9.2261
5.325     221     9.2328
5.33     223     9.2287
5.335     205     9.2468
5.34     216     9.234
5.345     235     9.2381
5.35     234     9.2266
5.355     215     9.2166
5.36     224     9.2195
5.365     234     9.2133
5.37     240     9.2476
5.375     225     9.2195
5.38     230     9.2394
5.385     236     9.2315
5.39     242     9.2468
5.395     228     9.2266
5.4     231     9.2601
5.405     246     9.2315
5.41     252     9.2568
5.415     225     9.2501
5.42     231     9.2642
5.425     251     9.2588
5.43     247     9.2635
5.435     227     9.2548
5.44     239     9.2427
5.445     252     9.2642
5.45     252     9.2348
5.455     244     9.2527
5.46     244     9.2883
5.465     257     9.2609
5.47     264     9.2568
5.475     242     9.2642
5.48     244     9.2555
5.485     257     9.2584
5.49     251     9.2588
5.495     242     9.2722
5.5     235     9.2522
5.505     262     9.2535
5.51     251     9.2696
5.515     239     9.2849
5.52     233     9.2675
5.525     259     9.2729
5.53     245     9.2829
5.535     237     9.275
5.54     240     9.2742
5.545     255     9.2588
5.55     252     9.2829
5.555     238     9.2849
5.56     240     9.3077
5.565     258     9.2803
5.57     252     9.2588
5.575     235     9.2816
5.58     242     9.2696
5.585     251     9.2742
5.59     255     9.2883
5.595     243     9.2635
5.6     246     9.3011
5.605     255     9.287
5.61     262     9.2903
5.615     244     9.2849
5.62     252     9.2775
5.625     268     9.2722
5.63     260     9.2862
5.635     240     9.2614
5.64     244     9.2837
5.645     263     9.2688
5.65     259     9.299
5.655     248     9.2709
5.66     244     9.2829
5.665     259     9.2775
5.67     258     9.2548
5.675     244     9.2809
5.68     247     9.263
5.685     268     9.2688
5.69     270     9.2709
5.695     250     9.263
5.7     240     9.2681
5.705     268     9.2789
5.71     266     9.2816
5.715     252     9.2648
5.72     252     9.2535
5.725     268     9.2701
5.73     268     9.2635
5.735     243     9.2929
5.74     249     9.2903
5.745     274     9.2949
5.75     268     9.2775
5.755     253     9.2668
5.76     245     9.2949
5.765     267     9.297
5.77     268     9.307
5.775     245     9.3144
5.78     261     9.3044
5.785     271     9.2655
5.79     264     9.2963
5.795     253     9.2775
5.8     256     9.3277
5.805     276     9.2916
5.81     272     9.307
5.815     249     9.2996
5.82     261     9.2849
5.825     274     9.3231
5.83     267     9.3151
5.835     262     9.3452
5.84     261     9.3251
5.845     276     9.3123
5.85     276     9.3036
5.855     256     9.3023
5.86     260     9.2929
5.865     278     9.3016
5.87     271     9.3137
5.875     257     9.3144
5.88     259     9.2983
5.885     280     9.319
5.89     272     9.3204
5.895     257     9.3371
5.9     269     9.3244
5.905     272     9.3211
5.91     284     9.3459
5.915     257     9.3425
5.92     267     9.3123
5.925     276     9.3157
5.93     280     9.3177
5.935     262     9.3405
5.94     264     9.3344
5.945     283     9.3298
5.95     283     9.3438
5.955     272     9.3298
5.96     276     9.3359
5.965     296     9.3452
5.97     287     9.3438
5.975     280     9.3398
5.98     272     9.3251
5.985     298     9.3231
5.99     295     9.3385
5.995     279     9.3438
6     283     9.3646
6.005     298     9.3794
6.01     295     9.3666
6.015     282     9.3525
6.02     281     9.3699
6.025     287     9.3646
6.03     287     9.3694
6.035     264     9.3599
6.04     264     9.3666
6.045     281     9.3546
6.05     288     9.372
6.055     272     9.3505
6.06     272     9.374
6.065     298     9.3646
6.07     287     9.3579
6.075     271     9.3559
6.08     275     9.3794
6.085     303     9.38
6.09     320     9.362
6.095     344     9.3981
6.1     392     9.3753
6.105     439     9.3968
6.11     464     9.3633
6.115     407     9.3894
6.12     341     9.3907
6.125     296     9.384
6.13     280     9.3786
6.135     264     9.3786
6.14     272     9.3927
6.145     287     9.3746
6.15     296     9.4008
6.155     292     9.3867
6.16     292     9.4001
6.165     308     9.3753
6.17     314     9.3994
6.175     289     9.3941
6.18     287     9.3927
6.185     309     9.3994
6.19     308     9.4135
6.195     288     9.3981
6.2     291     9.4101
6.205     311     9.3786
6.21     309     9.3907
6.215     299     9.3961
6.22     302     9.4343
6.225     312     9.4081
6.23     312     9.4162
6.235     304     9.3974
6.24     305     9.4155
6.245     319     9.4242
6.25     316     9.4356
6.255     299     9.4208
6.26     306     9.4396
6.265     330     9.4249
6.27     324     9.4336
6.275     316     9.4309
6.28     313     9.4068
6.285     327     9.4336
6.29     323     9.447
6.295     319     9.4275
6.3     316     9.4557
6.305     338     9.4878
6.31     328     9.4664
6.315     321     9.453
6.32     322     9.4551
6.325     344     9.4403
6.33     336     9.459
6.335     320     9.4517
6.34     321     9.4892
6.345     344     9.4543
6.35     344     9.4878
6.355     324     9.4523
6.36     315     9.4764
6.365     344     9.4771
6.37     348     9.4684
6.375     328     9.4677
6.38     327     9.4852
6.385     347     9.5099
6.39     337     9.5166
6.395     333     9.5099
6.4     327     9.4925
6.405     346     9.5294
6.41     336     9.52
6.415     319     9.5012
